config_id,model_kind,feature_set,horizon_cbr_rows_pub_proxy,fold_test_year,corridor,prediction_rows,brier,log_loss,average_precision,roc_auc
logit_plus_kazakhstan_official,logistic,plus_kazakhstan_official,5,2025,TJS,242,0.20472297407415052,0.5991802263294957,0.36523968093815407,0.5696013289036544
logit_plus_kazakhstan_official,logistic,plus_kazakhstan_official,5,2025,UZS,242,0.16816864935492035,0.5211837241839082,0.28880543778961654,0.580004295532646
logit_plus_kz_external_balance,logistic,plus_kz_external_balance,5,2023,AMD,242,0.2564172277912076,0.7137134236152328,0.4832608488606192,0.6129251700680272
logit_plus_kz_external_balance,logistic,plus_kz_external_balance,5,2023,KGS,242,0.2603435972593876,0.7264712825029989,0.45080997612127655,0.5598044853364001
logit_plus_kz_external_balance,logistic,plus_kz_external_balance,5,2023,KZT,242,0.2475837555264377,0.6969711502846361,0.41876614833845704,0.5722626129103326
logit_plus_kz_external_balance,logistic,plus_kz_external_balance,5,2023,TJS,242,0.2580560452625341,0.719949110956198,0.4873122020273287,0.5970744680851063
logit_plus_kz_external_balance,logistic,plus_kz_external_balance,5,2023,UZS,242,0.25955602495833136,0.7230430966891894,0.48180159250006027,0.5974579305406373
logit_plus_kz_external_balance,logistic,plus_kz_external_balance,5,2024,AMD,243,0.2512951520674612,0.7013378863135359,0.40034124090697165,0.5680565897244974
logit_plus_kz_external_balance,logistic,plus_kz_external_balance,5,2024,KGS,243,0.24735754493763526,0.6913695011464338,0.38072487138949584,0.5374727668845315
logit_plus_kz_external_balance,logistic,plus_kz_external_balance,5,2024,KZT,243,0.23750990753569465,0.6709270512552237,0.3053813487205696,0.556266205704408
logit_plus_kz_external_balance,logistic,plus_kz_external_balance,5,2024,TJS,243,0.23910501403017487,0.6735626243608674,0.4107326785726775,0.5990320178704394
logit_plus_kz_external_balance,logistic,plus_kz_external_balance,5,2024,UZS,243,0.23420230778545056,0.6642966564100843,0.41606374606289714,0.6134202453987729
logit_plus_kz_external_balance,logistic,plus_kz_external_balance,5,2025,AMD,242,0.2682911427256203,0.7423661197594379,0.33590234783082235,0.5804132973944295
logit_plus_kz_external_balance,logistic,plus_kz_external_balance,5,2025,KGS,242,0.25207435286880153,0.7100056444173207,0.27715767305280764,0.56117161890663
logit_plus_kz_external_balance,logistic,plus_kz_external_balance,5,2025,KZT,242,0.24833091064253282,0.7013352124596399,0.19456487244177,0.490442439862543
logit_plus_kz_external_balance,logistic,plus_kz_external_balance,5,2025,TJS,242,0.270251882567879,0.7559674810656821,0.36962046265194887,0.5824750830564783
logit_plus_kz_external_balance,logistic,plus_kz_external_balance,5,2025,UZS,242,0.26281039232790765,0.7303456710548274,0.2187630591147685,0.47766323024054985
logit_plus_kz_inflation,logistic,plus_kz_inflation,5,2023,AMD,242,0.2507543283504449,0.698340315845183,0.39770984808711607,0.5255997135696383
logit_plus_kz_inflation,logistic,plus_kz_inflation,5,2023,KGS,242,0.24904163417418024,0.6946997771558404,0.4325510445272712,0.5499568717653824
logit_plus_kz_inflation,logistic,plus_kz_inflation,5,2023,KZT,242,0.24023471174626254,0.6758907224389015,0.41204680570517593,0.515605493133583
logit_plus_kz_inflation,logistic,plus_kz_inflation,5,2023,TJS,242,0.2491339402917209,0.6949287425951565,0.43757531904029656,0.5462909718228867
logit_plus_kz_inflation,logistic,plus_kz_inflation,5,2023,UZS,242,0.2509628809038542,0.6988588511240768,0.4229438342271232,0.5255997135696384
logit_plus_kz_inflation,logistic,plus_kz_inflation,5,2024,AMD,243,0.22865623871367446,0.6499695114475714,0.32327256922084147,0.4701414743112435
logit_plus_kz_inflation,logistic,plus_kz_inflation,5,2024,KGS,243,0.23605129406350062,0.6654100218537083,0.324221769771119,0.4315904139433551
logit_plus_kz_inflation,logistic,plus_kz_inflation,5,2024,KZT,243,0.20082331607123796,0.5920207900457597,0.2402502464553743,0.44269662921348313
logit_plus_kz_inflation,logistic,plus_kz_inflation,5,2024,TJS,243,0.22832265553908643,0.6492811998964133,0.3344438851917783,0.48570364854802683
logit_plus_kz_inflation,logistic,plus_kz_inflation,5,2024,UZS,243,0.22083384234838085,0.6335175175448304,0.33374620668078514,0.5052147239263804
logit_plus_kz_inflation,logistic,plus_kz_inflation,5,2025,AMD,242,0.18360910214669787,0.5538729444872448,0.4063460916131132,0.6209443945293002
logit_plus_kz_inflation,logistic,plus_kz_inflation,5,2025,KGS,242,0.16668952489800495,0.5161071731691814,0.41861626319745093,0.6702971343978005
