date,moex_is_fresh,cbr_rate,cbr_age_days,cbr_is_fresh,nbk_rate,nbk_age_days,nbk_is_fresh,weekday,week_of_month,month,is_month_end,is_ru_weekend,is_kz_weekend,is_ru_holiday,is_kz_holiday,days_since_ru_holiday,days_to_ru_holiday,days_since_kz_holiday,days_to_kz_holiday
2025-12-25,1,0.153743,0,1,0.15408320493066255,0,1,3,4,12,0,0,0,0,0,30,7,9,7
2025-12-26,1,0.152416,0,1,0.15220700152207,0,1,4,4,12,0,0,0,0,0,30,6,10,6
2025-12-27,0,0.151503,0,1,0.15432098765432098,0,1,5,4,12,0,1,1,0,0,30,5,11,5
2025-12-28,0,0.151503,1,0,0.15432098765432098,0,1,6,4,12,0,1,1,0,0,30,4,12,4
2025-12-29,1,0.151503,2,0,0.15432098765432098,0,1,0,5,12,1,0,0,0,0,30,3,13,3
2025-12-30,1,0.153481,0,1,0.15384615384615385,0,1,1,5,12,1,0,0,0,0,30,2,14,2
2025-12-31,0,0.154978,0,1,0.1557632398753894,0,1,2,5,12,1,0,0,0,0,30,1,15,1
2026-01-01,0,0.154978,1,0,0.15772870662460567,0,1,3,1,1,0,0,0,1,1,0,0,0,0
2026-01-02,0,0.154978,2,0,0.15772870662460567,0,1,4,1,1,0,0,0,1,1,0,0,0,0
2026-01-03,0,0.154978,3,0,0.15772870662460567,0,1,5,1,1,0,1,1,1,0,0,0,1,4
2026-01-04,0,0.154978,4,0,0.15772870662460567,0,1,6,1,1,0,1,1,1,0,0,0,2,3
2026-01-05,1,0.154978,5,0,0.15772870662460567,0,1,0,1,1,0,0,0,1,0,0,0,3,2
2026-01-06,1,0.154978,6,0,0.1582278481012658,0,1,1,1,1,0,0,0,1,0,0,0,4,1
2026-01-07,0,0.154978,7,0,0.15723270440251572,0,1,2,1,1,0,0,0,1,1,0,0,0,0
2026-01-08,1,0.154978,8,0,0.15723270440251572,0,1,3,2,1,0,0,0,1,0,0,0,1,30
2026-01-09,1,0.154978,9,0,0.1579778830963665,0,1,4,2,1,0,0,0,0,0,1,30,2,30
2026-01-10,0,0.154978,10,0,0.15552099533437014,0,1,5,2,1,0,1,1,0,0,2,30,3,30
2026-01-11,0,0.154978,11,0,0.15552099533437014,0,1,6,2,1,0,1,1,0,0,3,30,4,30
2026-01-12,1,0.154978,12,0,0.15552099533437014,0,1,0,2,1,0,0,0,0,0,4,30,5,30
2026-01-13,1,0.154511,0,1,0.1545595054095827,0,1,1,2,1,0,0,0,0,0,5,30,6,30
2026-01-14,1,0.154662,0,1,0.15479876160990713,0,1,2,2,1,0,0,0,0,0,6,30,7,30
2026-01-15,1,0.154137,0,1,0.15408320493066255,0,1,3,3,1,0,0,0,0,0,7,30,8,30
2026-01-16,1,0.153847,0,1,0.15384615384615385,0,1,4,3,1,0,0,0,0,0,8,30,9,30
2026-01-17,0,0.15233,0,1,0.15220700152207,0,1,5,3,1,0,1,1,0,0,9,30,10,30
2026-01-18,0,0.15233,1,0,0.15220700152207,0,1,6,3,1,0,1,1,0,0,10,30,11,30
2026-01-19,1,0.15233,2,0,0.15220700152207,0,1,0,3,1,0,0,0,0,0,11,30,12,30
2026-01-20,1,0.151825,0,1,0.1529051987767584,0,1,1,3,1,0,0,0,0,0,12,30,13,30
2026-01-21,1,0.15270799999999998,0,1,0.15360983102918588,0,1,2,3,1,0,0,0,0,0,13,30,14,30
2026-01-22,1,0.15287599999999998,0,1,0.15313935681470137,0,1,3,4,1,0,0,0,0,0,14,30,15,30
2026-01-23,1,0.150066,0,1,0.15037593984962405,0,1,4,4,1,0,0,0,0,0,15,30,16,30
2026-01-24,0,0.15013500000000002,0,1,0.1510574018126888,0,1,5,4,1,0,1,1,0,0,16,30,17,30
2026-01-25,0,0.15013500000000002,1,0,0.1510574018126888,0,1,6,4,1,0,1,1,0,0,17,29,18,30
2026-01-26,1,0.15013500000000002,2,0,0.1510574018126888,0,1,0,4,1,0,0,0,0,0,18,28,19,30
2026-01-27,1,0.151008,0,1,0.1524390243902439,0,1,1,4,1,0,0,0,0,0,19,27,20,30
2026-01-28,1,0.152558,0,1,0.15220700152207,0,1,2,4,1,0,0,0,0,0,20,26,21,30
2026-01-29,1,0.151843,0,1,0.151285930408472,0,1,3,5,1,1,0,0,0,0,21,25,22,30
2026-01-30,1,0.150873,0,1,0.15082956259426847,0,1,4,5,1,1,0,0,0,0,22,24,23,30
2026-01-31,0,0.150511,0,1,0.15174506828528073,0,1,5,5,1,1,1,1,0,0,23,23,24,30
2026-02-01,0,0.150511,1,0,0.15174506828528073,0,1,6,1,2,0,1,1,0,0,24,22,25,30
2026-02-02,1,0.150511,2,0,0.15174506828528073,0,1,0,1,2,0,0,0,0,0,25,21,26,30
2026-02-03,1,0.153731,0,1,0.15174506828528073,0,1,1,1,2,0,0,0,0,0,26,20,27,30
2026-02-04,1,0.152388,0,1,0.15267175572519084,0,1,2,1,2,0,0,0,0,0,27,19,28,30
2026-02-05,1,0.152769,0,1,0.15408320493066255,0,1,3,1,2,0,0,0,0,0,28,18,29,30
2026-02-06,1,0.15351900000000002,0,1,0.15479876160990713,0,1,4,1,2,0,0,0,0,0,29,17,30,30
2026-02-07,0,0.155633,0,1,0.1557632398753894,0,1,5,1,2,0,1,1,0,0,30,16,30,29
2026-02-08,0,0.155633,1,0,0.1557632398753894,0,1,6,2,2,0,1,1,0,0,30,15,30,28
2026-02-09,1,0.155633,2,0,0.1557632398753894,0,1,0,2,2,0,0,0,0,0,30,14,30,27
2026-02-10,1,0.15698600000000001,0,1,0.15673981191222572,0,1,1,2,2,0,0,0,0,0,30,13,30,26
2026-02-11,1,0.156057,0,1,0.15723270440251572,0,1,2,2,2,0,0,0,0,0,30,12,30,25
2026-02-12,1,0.157487,0,1,0.15772870662460567,0,1,3,2,2,0,0,0,0,0,30,11,30,24
2026-02-13,1,0.15734,0,1,0.15625,0,1,4,2,2,0,0,0,0,0,30,10,30,23
2026-02-14,0,0.156175,0,1,0.1557632398753894,0,1,5,2,2,0,1,1,0,0,30,9,30,22
2026-02-15,0,0.156175,1,0,0.1557632398753894,0,1,6,3,2,0,1,1,0,0,30,8,30,21
2026-02-16,1,0.156175,2,0,0.1557632398753894,0,1,0,3,2,0,0,0,0,0,30,7,30,20
2026-02-17,1,0.154476,0,1,0.1564945226917058,0,1,1,3,2,0,0,0,0,0,30,6,30,19
2026-02-18,1,0.155983,0,1,0.15673981191222572,0,1,2,3,2,0,0,0,0,0,30,5,30,18
2026-02-19,1,0.155416,0,1,0.15673981191222572,0,1,3,3,2,0,0,0,0,0,30,4,30,17
2026-02-20,1,0.156633,0,1,0.15673981191222572,0,1,4,3,2,0,0,0,0,0,30,3,30,16
2026-02-21,0,0.156902,0,1,0.15552099533437014,0,1,5,3,2,0,1,1,0,0,30,2,30,15
2026-02-22,0,0.156902,1,0,0.15552099533437014,0,1,6,4,2,0,1,1,0,0,30,1,30,14
2026-02-23,0,0.156902,2,0,0.15552099533437014,0,1,0,4,2,0,0,0,1,0,0,0,30,13
2026-02-24,1,0.156902,3,0,0.15432098765432098,0,1,1,4,2,0,0,0,0,0,1,12,30,12
2026-02-25,1,0.154091,0,1,0.15408320493066255,0,1,2,4,2,0,0,0,0,0,2,11,30,11
2026-02-26,1,0.153905,0,1,0.1529051987767584,0,1,3,4,2,1,0,0,0,0,3,10,30,10
2026-02-27,1,0.153856,0,1,0.15337423312883436,0,1,4,4,2,1,0,0,0,0,4,9,30,9
2026-02-28,0,0.154008,0,1,0.15527950310559005,0,1,5,4,2,1,1,1,0,0,5,8,30,8
2026-03-01,0,0.154008,1,0,0.15527950310559005,0,1,6,1,3,0,1,1,0,0,6,7,30,7
2026-03-02,1,0.154008,2,0,0.15527950310559005,0,1,0,1,3,0,0,0,0,0,7,6,30,6
2026-03-03,1,0.15510400000000002,0,1,0.15384615384615385,0,1,1,1,3,0,0,0,0,0,8,5,30,5
2026-03-04,1,0.154416,0,1,0.15600624024961,0,1,2,1,3,0,0,0,0,0,9,4,30,4
2026-03-05,1,0.156198,0,1,0.1557632398753894,0,1,3,1,3,0,0,0,0,0,10,3,30,3
2026-03-06,1,0.156433,0,1,0.1589825119236884,0,1,4,1,3,0,0,0,0,0,11,2,30,2
2026-03-07,0,0.160431,0,1,0.16,0,1,5,1,3,0,1,1,0,0,12,1,30,1
2026-03-08,0,0.160431,1,0,0.16,0,1,6,2,3,0,1,1,1,1,0,0,0,0
2026-03-09,1,0.160431,2,0,0.16,0,1,0,2,3,0,0,0,1,1,0,0,0,0
2026-03-10,1,0.160431,3,0,0.16,0,1,1,2,3,0,0,0,0,0,1,30,1,11
2026-03-11,1,0.15944,0,1,0.16025641025641024,0,1,2,2,3,0,0,0,0,0,2,30,2,10
2026-03-12,1,0.16084099999999998,0,1,0.16155088852988692,0,1,3,2,3,0,0,0,0,0,3,30,3,9
2026-03-13,1,0.161563,0,1,0.16129032258064516,0,1,4,2,3,0,0,0,0,0,4,30,4,8
2026-03-14,0,0.163166,0,1,0.1639344262295082,0,1,5,2,3,0,1,1,0,0,5,30,5,7
2026-03-15,0,0.163166,1,0,0.1639344262295082,0,1,6,3,3,0,1,1,0,0,6,30,6,6
2026-03-16,1,0.163166,2,0,0.1639344262295082,0,1,0,3,3,0,0,0,0,0,7,30,7,5
2026-03-17,1,0.16497699999999998,0,1,0.16666666666666666,0,1,1,3,3,0,0,0,0,0,8,30,8,4
2026-03-18,1,0.16847,0,1,0.1718213058419244,0,1,2,3,3,0,0,0,0,0,9,30,9,3
2026-03-19,1,0.17353300000000002,0,1,0.17271157167530224,0,1,3,3,3,0,0,0,0,0,10,30,10,2
2026-03-20,1,0.17583300000000002,0,1,0.17761989342806395,0,1,4,3,3,0,0,0,0,0,11,30,11,1
2026-03-21,0,0.174155,0,1,0.17421602787456444,0,1,5,3,3,0,1,1,0,1,12,30,0,0
2026-03-22,0,0.174155,1,0,0.17421602787456444,0,1,6,4,3,0,1,1,0,1,13,30,0,0
2026-03-23,1,0.174155,2,0,0.17421602787456444,0,1,0,4,3,0,0,0,0,1,14,30,0,0
2026-03-24,1,0.16975200000000001,0,1,0.17421602787456444,0,1,1,4,3,0,0,0,0,0,15,30,1,30
2026-03-25,1,0.167853,0,1,0.17421602787456444,0,1,2,4,3,0,0,0,0,0,16,30,2,30
2026-03-26,1,0.16735299999999997,0,1,0.17421602787456444,0,1,3,4,3,0,0,0,0,0,17,30,3,30
2026-03-27,1,0.170281,0,1,0.17094017094017094,0,1,4,4,3,0,0,0,0,0,18,30,4,30
2026-03-28,0,0.168409,0,1,0.16891891891891891,0,1,5,4,3,0,1,1,0,0,19,30,5,30
2026-03-29,0,0.168409,1,0,0.16891891891891891,0,1,6,5,3,1,1,1,0,0,20,30,6,30
2026-03-30,1,0.168409,2,0,0.16891891891891891,0,1,0,5,3,1,0,0,0,0,21,30,7,30
2026-03-31,1,0.168478,0,1,0.16863406408094436,0,1,1,5,3,1,0,0,0,0,22,30,8,30
2026-04-01,1,0.16873000000000002,0,1,0.17035775127768313,0,1,2,1,4,0,0,0,0,0,23,30,9,30
2026-04-02,1,0.16839700000000002,0,1,0.17035775127768313,0,1,3,1,4,0,0,0,0,0,24,29,10,29
2026-04-03,1,0.16909,0,1,0.1706484641638225,0,1,4,1,4,0,0,0,0,0,25,28,11,28
2026-04-04,0,0.168807,0,1,0.1706484641638225,0,1,5,1,4,0,1,1,0,0,26,27,12,27
2026-04-05,0,0.168807,1,0,0.1706484641638225,0,1,6,1,4,0,1,1,0,0,27,26,13,26
2026-04-06,1,0.168807,2,0,0.1706484641638225,0,1,0,1,4,0,0,0,0,0,28,25,14,25
2026-04-07,1,0.16734200000000002,0,1,0.1694915254237288,0,1,1,1,4,0,0,0,0,0,29,24,15,24
2026-04-08,1,0.168871,0,1,0.1718213058419244,0,1,2,2,4,0,0,0,0,0,30,23,16,23
2026-04-09,1,0.17009,0,1,0.1652892561983471,0,1,3,2,4,0,0,0,0,0,30,22,17,22
2026-04-10,1,0.16376000000000002,0,1,0.16260162601626016,0,1,4,2,4,0,0,0,0,0,30,21,18,21
2026-04-11,0,0.16041899999999998,0,1,0.1631321370309951,0,1,5,2,4,0,1,1,0,0,30,20,19,20
2026-04-12,0,0.16041899999999998,1,0,0.1631321370309951,0,1,6,2,4,0,1,1,0,0,30,19,20,19
2026-04-13,1,0.16041899999999998,2,0,0.1631321370309951,0,1,0,2,4,0,0,0,0,0,30,18,21,18
2026-04-14,1,0.161158,0,1,0.16025641025641024,0,1,1,2,4,0,0,0,0,0,30,17,22,17
2026-04-15,1,0.159725,0,1,0.1594896331738437,0,1,2,3,4,0,0,0,0,0,30,16,23,16
2026-04-16,1,0.157734,0,1,0.1597444089456869,0,1,3,3,4,0,0,0,0,0,30,15,24,15
2026-04-17,1,0.160492,0,1,0.16181229773462785,0,1,4,3,4,0,0,0,0,0,30,14,25,14
2026-04-18,0,0.161315,0,1,0.16260162601626016,0,1,5,3,4,0,1,1,0,0,30,13,26,13
2026-04-19,0,0.161315,1,0,0.16260162601626016,0,1,6,3,4,0,1,1,0,0,30,12,27,12
2026-04-20,1,0.161315,2,0,0.16260162601626016,0,1,0,3,4,0,0,0,0,0,30,11,28,11
2026-04-21,1,0.160242,0,1,0.16025641025641024,0,1,1,3,4,0,0,0,0,0,30,10,29,10
2026-04-22,1,0.158874,0,1,0.16155088852988692,0,1,2,4,4,0,0,0,0,0,30,9,30,9
2026-04-23,1,0.161383,0,1,0.16286644951140067,0,1,3,4,4,0,0,0,0,0,30,8,30,8
2026-04-24,1,0.16220099999999998,0,1,0.16233766233766234,0,1,4,4,4,0,0,0,0,0,30,7,30,7
2026-04-25,0,0.16317199999999998,0,1,0.16286644951140067,0,1,5,4,4,0,1,1,0,0,30,6,30,6
2026-04-26,0,0.16317199999999998,1,0,0.16286644951140067,0,1,6,4,4,0,1,1,0,0,30,5,30,5
2026-04-27,1,0.16317199999999998,2,0,0.16286644951140067,0,1,0,4,4,0,0,0,0,0,30,4,30,4
2026-04-28,1,0.160926,0,1,0.1631321370309951,0,1,1,4,4,1,0,0,0,0,30,3,30,3
2026-04-29,1,0.16209800000000002,0,1,0.16447368421052633,0,1,2,5,4,1,0,0,0,0,30,2,30,2
2026-04-30,1,0.163777,0,1,0.16260162601626016,0,1,3,5,4,1,0,0,0,0,30,1,30,1
2026-05-01,0,0.16206600000000002,0,1,0.16233766233766234,0,1,4,1,5,0,0,0,1,1,0,0,0,0
2026-05-02,0,0.16206600000000002,1,0,0.16233766233766234,0,1,5,1,5,0,1,1,0,0,1,7,1,5
2026-05-03,0,0.16206600000000002,2,0,0.16233766233766234,0,1,6,1,5,0,1,1,0,0,2,6,2,4
2026-05-04,1,0.16206600000000002,3,0,0.16233766233766234,0,1,0,1,5,0,0,0,0,0,3,5,3,3
2026-05-05,1,0.16296600000000003,0,1,0.16260162601626016,0,1,1,1,5,0,0,0,0,0,4,4,4,2
2026-05-06,1,0.162196,0,1,0.16260162601626016,0,1,2,1,5,0,0,0,0,0,5,3,5,1
2026-05-07,1,0.16177,0,1,0.16181229773462785,0,1,3,1,5,0,0,0,0,1,6,2,0,0
2026-05-08,1,0.161026,0,1,0.16181229773462785,0,1,4,2,5,0,0,0,0,0,7,1,1,1
2026-05-09,0,0.160325,0,1,0.16181229773462785,0,1,5,2,5,0,1,1,1,1,0,0,0,0
2026-05-10,0,0.160325,1,0,0.16181229773462785,0,1,6,2,5,0,1,1,0,0,1,1,1,1
2026-05-11,1,0.160325,2,0,0.16181229773462785,0,1,0,2,5,0,0,0,1,1,0,0,0,0
2026-05-12,1,0.160325,3,0,0.16181229773462785,0,1,1,2,5,0,0,0,0,0,1,30,1,30
2026-05-13,1,0.15997,0,1,0.1597444089456869,0,1,2,2,5,0,0,0,0,0,2,30,2,30
2026-05-14,1,0.15809499999999999,0,1,0.15723270440251572,0,1,3,2,5,0,0,0,0,0,3,29,3,30
2026-05-15,1,0.156402,0,1,0.15503875968992248,0,1,4,3,5,0,0,0,0,0,4,28,4,30
2026-05-16,0,0.15426399999999998,0,1,0.1557632398753894,0,1,5,3,5,0,1,1,0,0,5,27,5,30
2026-05-17,0,0.15426399999999998,1,0,0.1557632398753894,0,1,6,3,5,0,1,1,0,0,6,26,6,30
2026-05-18,1,0.15426399999999998,2,0,0.1557632398753894,0,1,0,3,5,0,0,0,0,0,7,25,7,30
2026-05-19,1,0.15388,0,1,0.15527950310559005,0,1,1,3,5,0,0,0,0,0,8,24,8,30
2026-05-20,1,0.152471,0,1,0.151285930408472,0,1,2,3,5,0,0,0,0,0,9,23,9,30
2026-05-21,1,0.150342,0,1,0.15151515151515152,0,1,3,3,5,0,0,0,0,0,10,22,10,30
2026-05-22,1,0.150052,0,1,0.15082956259426847,0,1,4,4,5,0,0,0,0,0,11,21,11,30
2026-05-23,0,0.151043,0,1,0.15151515151515152,0,1,5,4,5,0,1,1,0,0,12,20,12,30
2026-05-24,0,0.151043,1,0,0.15151515151515152,0,1,6,4,5,0,1,1,0,0,13,19,13,30
2026-05-25,1,0.151043,2,0,0.15151515151515152,0,1,0,4,5,0,0,0,0,0,14,18,14,30
2026-05-26,1,0.151967,0,1,0.15174506828528073,0,1,1,4,5,0,0,0,0,0,15,17,15,30
2026-05-27,1,0.151685,0,1,0.15037593984962405,0,1,2,4,5,0,0,0,0,0,16,16,16,30
2026-05-28,1,0.14849,0,1,0.15037593984962405,0,1,3,4,5,0,0,0,0,0,17,15,17,30
2026-05-29,1,0.149475,0,1,0.14684287812041116,0,1,4,5,5,1,0,0,0,0,18,14,18,30
2026-05-30,0,0.146272,0,1,0.14641288433382138,0,1,5,5,5,1,1,1,0,0,19,13,19,30
2026-05-31,0,0.146272,1,0,0.14641288433382138,0,1,6,5,5,1,1,1,0,0,20,12,20,30
2026-06-01,1,0.146272,2,0,0.14641288433382138,0,1,0,1,6,0,0,0,0,0,21,11,21,30
2026-06-02,1,0.14724399999999999,0,1,0.14684287812041116,0,1,1,1,6,0,0,0,0,0,22,10,22,30
2026-06-03,1,0.148396,0,1,0.14771048744460857,0,1,2,1,6,0,0,0,0,0,23,9,23,30
2026-06-04,1,0.148725,0,1,0.15082956259426847,0,1,3,1,6,0,0,0,0,0,24,8,24,30
2026-06-05,1,0.151837,0,1,0.15313935681470137,0,1,4,1,6,0,0,0,0,0,25,7,25,30
2026-06-06,0,0.151376,0,1,0.1510574018126888,0,1,5,1,6,0,1,1,0,0,26,6,26,30
2026-06-07,0,0.151376,1,0,0.1510574018126888,0,1,6,1,6,0,1,1,0,0,27,5,27,29
2026-06-08,1,0.151376,2,0,0.1510574018126888,0,1,0,2,6,0,0,0,0,0,28,4,28,28
2026-06-09,1,0.150304,0,1,0.15151515151515152,0,1,1,2,6,0,0,0,0,0,29,3,29,27
2026-06-10,1,0.147968,0,1,0.14684287812041116,0,1,2,2,6,0,0,0,0,0,30,2,30,26
2026-06-11,1,0.146446,0,1,0.14727540500736377,0,1,3,2,6,0,0,0,0,0,30,1,30,25
2026-06-12,0,0.147174,0,1,0.14814814814814814,0,1,4,2,6,0,0,0,1,0,0,0,30,24
2026-06-13,0,0.147174,1,0,0.14836795252225518,0,1,5,2,6,0,1,1,0,0,1,30,30,23
2026-06-14,0,0.147174,2,0,0.14836795252225518,0,1,6,2,6,0,1,1,0,0,2,30,30,22
2026-06-15,1,0.147174,3,0,0.14836795252225518,0,1,0,3,6,0,0,0,0,0,3,30,30,21
2026-06-16,1,0.148062,0,1,0.14749262536873156,0,1,1,3,6,0,0,0,0,0,4,30,30,20
2026-06-17,1,0.146812,0,1,0.1488095238095238,0,1,2,3,6,0,0,0,0,0,5,30,30,19
2026-06-18,1,0.14932800000000002,0,1,0.14947683109118085,0,1,3,3,6,0,0,0,0,0,6,30,30,18
2026-06-19,1,0.149899,0,1,0.15082956259426847,0,1,4,3,6,0,0,0,0,0,7,30,30,17
2026-06-20,0,0.15057299999999998,0,1,0.15060240963855423,0,1,5,3,6,0,1,1,0,0,8,30,30,16
2026-06-21,0,0.15057299999999998,1,0,0.15060240963855423,0,1,6,3,6,0,1,1,0,0,9,30,30,15
2026-06-22,1,0.15057299999999998,2,0,0.15060240963855423,0,1,0,4,6,0,0,0,0,0,10,30,30,14
2026-06-23,1,0.151043,0,1,0.15174506828528073,0,1,1,4,6,0,0,0,0,0,11,30,30,13
2026-06-24,1,0.153221,0,1,0.15360983102918588,0,1,2,4,6,0,0,0,0,0,12,30,30,12
2026-06-25,1,0.15379500000000002,0,1,0.15360983102918588,0,1,3,4,6,0,0,0,0,0,13,30,30,11
2026-06-26,1,0.155301,0,1,0.15600624024961,0,1,4,4,6,0,0,0,0,0,14,30,30,10
2026-06-27,0,0.158758,0,1,0.1597444089456869,0,1,5,4,6,0,1,1,0,0,15,30,30,9
2026-06-28,0,0.158758,1,0,0.1597444089456869,0,1,6,4,6,1,1,1,0,0,16,30,30,8
2026-06-29,1,0.158758,2,0,0.1597444089456869,0,1,0,5,6,1,0,0,0,0,17,30,30,7
2026-06-30,1,0.159833,0,1,0.16025641025641024,0,1,1,5,6,1,0,0,0,0,18,30,30,6
2026-07-01,1,0.161108,0,1,0.16286644951140067,0,1,2,1,7,0,0,0,0,0,19,30,30,5
2026-07-02,1,0.16280799999999998,0,1,0.1631321370309951,0,1,3,1,7,0,0,0,0,0,20,30,30,4
2026-07-03,1,0.162603,0,1,0.16447368421052633,0,1,4,1,7,0,0,0,0,0,21,30,30,3
2026-07-04,0,0.162764,0,1,0.1636661211129296,0,1,5,1,7,0,1,1,0,0,22,30,30,2
2026-07-05,0,0.162764,1,0,0.1636661211129296,0,1,6,1,7,0,1,1,0,0,23,30,30,1
2026-07-06,1,0.162764,2,0,0.1636661211129296,0,1,0,1,7,0,0,0,0,1,24,30,0,0
2026-07-07,1,0.16517900000000002,0,1,0.1636661211129296,0,1,1,1,7,0,0,0,0,0,25,30,1,30
2026-07-08,1,0.16127300000000003,0,1,0.1620745542949757,0,1,2,2,7,0,0,0,0,0,26,30,2,30
2026-07-09,1,0.16219999999999998,0,1,0.1636661211129296,0,1,3,2,7,0,0,0,0,0,27,30,3,30
2026-07-10,1,0.162251,0,1,0.16286644951140067,0,1,4,2,7,0,0,0,0,0,28,30,4,30
2026-07-11,0,0.16402,0,1,0.1652892561983471,0,1,5,2,7,0,1,1,0,0,29,30,5,30
2026-07-12,0,0.16402,1,0,0.1652892561983471,0,1,6,2,7,0,1,1,0,0,30,30,6,30
2026-07-13,1,0.16402,2,0,0.1652892561983471,0,1,0,2,7,0,0,0,0,0,30,30,7,30
2026-07-14,1,0.16488,0,1,0.16129032258064516,0,1,1,2,7,0,0,0,0,0,30,30,8,30
2026-07-15,1,0.162418,0,1,0.16556291390728478,0,1,2,3,7,0,0,0,0,0,30,30,9,30
2026-07-16,1,0.16626200000000002,0,1,0.1663893510815308,0,1,3,3,7,0,0,0,0,0,30,30,10,30
2026-07-17,1,0.166737,0,1,0.1663893510815308,0,1,4,3,7,0,0,0,0,0,30,30,11,30
2026-07-18,0,0.165979,0,1,0.16750418760469013,0,1,5,3,7,0,1,1,0,0,30,30,12,30
2026-07-19,0,0.165979,1,0,0.16750418760469013,0,1,6,3,7,0,1,1,0,0,30,30,13,30
2026-07-20,1,0.165979,2,0,0.16750418760469013,0,1,0,3,7,0,0,0,0,0,30,30,14,30
2026-07-21,1,0.16669,0,1,0.1669449081803005,0,1,1,3,7,0,0,0,0,0,30,30,15,30
2026-07-22,1,0.16703700000000002,0,1,0.16778523489932887,0,1,2,4,7,0,0,0,0,0,30,30,16,30
2026-07-23,1,0.167115,0,1,0.16778523489932887,0,1,3,4,7,0,0,0,0,0,30,30,17,30
2026-07-24,1,0.167657,0,1,0.16891891891891891,0,1,4,4,7,0,0,0,0,0,30,30,18,30
2026-07-25,0,0.167542,0,1,0.16447368421052633,0,1,5,4,7,0,1,1,0,0,30,30,19,30
2026-07-26,0,0.167542,1,0,0.16447368421052633,0,1,6,4,7,0,1,1,0,0,30,30,20,30
2026-07-27,1,0.167542,2,0,0.16447368421052633,0,1,0,4,7,0,0,0,0,0,30,30,21,30
2026-07-28,1,0.163878,0,1,0.16474464579901152,0,1,1,4,7,0,0,0,0,0,30,30,22,30
2026-07-29,1,0.16624,0,1,0.16501650165016502,0,1,2,5,7,1,0,0,0,0,30,30,23,30
2026-07-30,1,0.166454,0,1,0.1663893510815308,0,1,3,5,7,1,0,0,0,0,30,30,24,30
2026-07-31,1,0.167356,0,1,0.16891891891891891,0,1,4,5,7,1,0,0,0,0,30,30,25,30
2026-08-01,0,0.16742200000000002,0,1,0.16835016835016833,0,1,5,1,8,0,1,1,0,0,30,30,26,29
2026-08-02,0,0.16742200000000002,1,0,0.16835016835016833,0,1,6,1,8,0,1,1,0,0,30,30,27,28
2026-08-03,1,0.16742200000000002,2,0,0.16835016835016833,0,1,0,1,8,0,0,0,0,0,30,30,28,27
2026-08-04,1,0.169068,0,1,0.16863406408094436,0,1,1,1,8,0,0,0,0,0,30,30,29,26
2026-08-05,1,0.17066199999999998,0,1,0.1718213058419244,0,1,2,1,8,0,0,0,0,0,30,30,30,25
2026-08-06,1,0.17146799999999998,0,1,0.17301038062283736,0,1,3,1,8,0,0,0,0,0,30,30,30,24
2026-08-07,1,0.173263,0,1,0.17452006980802792,0,1,4,1,8,0,0,0,0,0,30,30,30,23
2026-08-08,0,0.175765,0,1,0.17513134851138354,0,1,5,2,8,0,1,1,0,0,30,30,30,22
2026-08-09,0,0.175765,1,0,0.17513134851138354,0,1,6,2,8,0,1,1,0,0,30,30,30,21
2026-08-10,1,0.175765,2,0,0.17513134851138354,0,1,0,2,8,0,0,0,0,0,30,30,30,20
2026-08-11,1,0.175784,0,1,0.17699115044247787,0,1,1,2,8,0,0,0,0,0,30,30,30,19
2026-08-12,1,0.176738,0,1,0.17793594306049823,0,1,2,2,8,0,0,0,0,0,30,30,30,18
2026-08-13,1,0.17820599999999998,0,1,0.17825311942959002,0,1,3,2,8,0,0,0,0,0,30,30,30,17
2026-08-14,1,0.180154,0,1,0.1798561151079137,0,1,4,2,8,0,0,0,0,0,30,30,30,16
2026-08-15,0,0.181743,0,1,0.18050541516245489,0,1,5,3,8,0,1,1,0,0,30,30,30,15
2026-08-16,0,0.181743,1,0,0.18050541516245489,0,1,6,3,8,0,1,1,0,0,30,30,30,14
2026-08-17,1,0.181743,2,0,0.18050541516245489,0,1,0,3,8,0,0,0,0,0,30,30,30,13
2026-08-18,1,0.183211,0,1,0.18348623853211007,0,1,1,3,8,0,0,0,0,0,30,30,30,12
2026-08-19,1,0.18458200000000002,0,1,0.18450184501845018,0,1,2,3,8,0,0,0,0,0,30,30,30,11
2026-08-20,1,0.185011,0,1,0.1841620626151013,0,1,3,3,8,0,0,0,0,0,30,30,30,10
2026-08-21,1,0.180336,0,1,0.18315018315018314,0,1,4,3,8,0,0,0,0,0,30,30,30,9
2026-08-22,0,0.18096,0,1,0.18281535648994515,0,1,5,4,8,0,1,1,0,0,30,30,30,8
2026-08-23,0,0.18096,1,0,0.18281535648994515,0,1,6,4,8,0,1,1,0,0,30,30,30,7
2026-08-24,1,0.18096,2,0,0.18281535648994515,0,1,0,4,8,0,0,0,0,0,30,30,30,6
2026-08-25,1,0.18229700000000001,0,1,0.18281535648994515,0,1,1,4,8,0,0,0,0,0,30,30,30,5
2026-08-26,1,0.184422,0,1,0.1841620626151013,0,1,2,4,8,0,0,0,0,0,30,30,30,4
2026-08-27,1,0.183829,0,1,0.18450184501845018,0,1,3,4,8,0,0,0,0,0,30,30,30,3
2026-08-28,1,0.187317,0,1,0.18484288354898337,0,1,4,4,8,0,0,0,0,0,30,30,30,2
2026-08-29,0,0.18516300000000002,0,1,0.18484288354898337,0,1,5,5,8,1,1,1,0,0,30,30,30,1
