date,client,currency,bank_side,value
2026-05-20,personal,USD,sell,475.8
2026-05-21,personal,USD,sell,473.1
2026-05-22,personal,USD,sell,476.0
2026-05-25,personal,USD,sell,476.0
2026-05-26,personal,USD,sell,483.8
2026-05-27,personal,USD,sell,483.2
2026-05-28,personal,USD,sell,487.25
2026-05-29,personal,USD,sell,491.5
2026-06-01,personal,USD,sell,494.7
2026-06-02,personal,USD,sell,493.4
2026-06-03,personal,USD,sell,490.1
2026-06-04,personal,USD,sell,487.7
2026-06-08,personal,USD,sell,490.4
2026-06-09,personal,USD,sell,490.9
2026-06-10,personal,USD,sell,491.4
2026-06-11,personal,USD,sell,491.4
2026-06-12,personal,USD,sell,492.4
2026-06-15,personal,USD,sell,492.35
2026-06-16,personal,USD,sell,490.7
2026-06-17,personal,USD,sell,490.8
2026-06-18,personal,USD,sell,490.2
2026-06-19,personal,USD,sell,490.8
2026-06-22,personal,USD,sell,489.6
2026-06-23,personal,USD,sell,489.25
2026-06-24,personal,USD,sell,488.55
2026-06-25,personal,USD,sell,487.6
2026-06-26,personal,USD,sell,488.7
2026-06-29,personal,USD,sell,485.65
2026-06-30,personal,USD,sell,480.3
2026-07-01,personal,USD,sell,481.5
2026-07-02,personal,USD,sell,476.8
2026-07-03,personal,USD,sell,476.15
2026-07-06,personal,USD,sell,476.15
2026-07-07,personal,USD,sell,473.5
2026-07-08,personal,USD,sell,472.6
2026-07-09,personal,USD,sell,470.4
2026-07-13,personal,USD,sell,475.75
2026-07-14,personal,USD,sell,472.0
2026-07-15,personal,USD,sell,476.0
2026-07-16,personal,USD,sell,473.4
2026-07-17,personal,USD,sell,474.7
2026-07-20,personal,USD,sell,473.3
2026-07-21,personal,USD,sell,470.2
2026-07-22,personal,USD,sell,470.1
2026-07-23,personal,USD,sell,473.0
2026-07-24,personal,USD,sell,477.0
2026-07-27,personal,USD,sell,478.0
2026-07-28,personal,USD,sell,479.9
2026-07-29,personal,USD,sell,480.2
2026-07-30,personal,USD,sell,477.2
2026-07-31,personal,USD,sell,477.65
2026-08-03,personal,USD,sell,476.65
2026-08-04,personal,USD,sell,473.5
2026-08-05,personal,USD,sell,471.0
2026-08-06,personal,USD,sell,471.8
2026-08-07,personal,USD,sell,471.8
2026-08-10,personal,USD,sell,469.5
2026-08-11,personal,USD,sell,468.75
2026-08-12,personal,USD,sell,467.6
2026-08-13,personal,USD,sell,468.0
2026-08-14,personal,USD,sell,466.25
2026-08-17,personal,USD,sell,463.9
2026-08-18,personal,USD,sell,465.1
2026-08-19,personal,USD,sell,464.0
2026-08-20,personal,USD,sell,460.05
2026-08-21,personal,USD,sell,462.1
2026-08-24,personal,USD,sell,460.0
2026-08-25,personal,USD,sell,460.45
2026-08-26,personal,USD,sell,463.0
2026-08-27,personal,USD,sell,467.9
2026-08-28,personal,USD,sell,466.85
2026-08-31,personal,USD,sell,463.0
2026-09-01,personal,USD,sell,461.2
2020-01-05,personal,EUR,sell,428.54
2020-01-06,personal,EUR,sell,428.39
2020-01-08,personal,EUR,sell,423.67
2020-01-09,personal,EUR,sell,420.45
2020-01-10,personal,EUR,sell,420.99
2020-01-13,personal,EUR,sell,423.18
2020-01-14,personal,EUR,sell,424.94
2020-01-15,personal,EUR,sell,424.08
2020-01-16,personal,EUR,sell,422.82
2020-01-17,personal,EUR,sell,420.79
2020-01-20,personal,EUR,sell,419.24
2020-01-21,personal,EUR,sell,421.08
2020-01-22,personal,EUR,sell,420.06
2020-01-23,personal,EUR,sell,421.21
2020-01-24,personal,EUR,sell,419.87
2020-01-27,personal,EUR,sell,421.77
2020-01-28,personal,EUR,sell,421.77
2020-01-29,personal,EUR,sell,418.46
2020-01-30,personal,EUR,sell,419.72
2020-01-31,personal,EUR,sell,420.6
2020-02-03,personal,EUR,sell,423.68
2020-02-04,personal,EUR,sell,421.44
2020-02-05,personal,EUR,sell,419.44
2020-02-06,personal,EUR,sell,417.24
2020-02-07,personal,EUR,sell,416.78
2020-02-10,personal,EUR,sell,416.56
2020-02-11,personal,EUR,sell,414.69
2020-02-12,personal,EUR,sell,413.26
2020-02-13,personal,EUR,sell,412.56
2020-02-14,personal,EUR,sell,410.94
2020-02-17,personal,EUR,sell,410.51
2020-02-18,personal,EUR,sell,410.62
2020-02-19,personal,EUR,sell,408.83
2020-02-20,personal,EUR,sell,408.48
2020-02-21,personal,EUR,sell,408.72
2020-02-24,personal,EUR,sell,410.29
2020-02-25,personal,EUR,sell,412.16
2020-02-26,personal,EUR,sell,413.55
2020-02-27,personal,EUR,sell,417.5
2020-02-28,personal,EUR,sell,423.79
2020-03-02,personal,EUR,sell,425.11
2020-03-03,personal,EUR,sell,424.54
2020-03-04,personal,EUR,sell,425.02
2020-03-05,personal,EUR,sell,426.36
2020-03-06,personal,EUR,sell,436.16
2020-03-09,personal,EUR,sell,454.37
2020-03-10,personal,EUR,sell,454.95
2020-03-11,personal,EUR,sell,450.12
2020-03-12,personal,EUR,sell,454.92
2020-03-13,personal,EUR,sell,460.68
2020-03-16,personal,EUR,sell,490.52
2020-03-17,personal,EUR,sell,485.71
2020-03-18,personal,EUR,sell,489.96
2020-03-19,personal,EUR,sell,502.07
2020-03-20,personal,EUR,sell,484.12
2020-03-23,personal,EUR,sell,485.87
2020-03-24,personal,EUR,sell,488.41
2020-03-26,personal,EUR,sell,491.64
2020-03-27,personal,EUR,sell,494.93
2020-03-30,personal,EUR,sell,500.26
2020-03-31,personal,EUR,sell,494.49
2020-04-01,personal,EUR,sell,494.92
2020-04-02,personal,EUR,sell,493.86
2020-04-03,personal,EUR,sell,482.74
2020-04-06,personal,EUR,sell,477.89
2020-04-07,personal,EUR,sell,476.76
2020-04-08,personal,EUR,sell,475.98
2020-04-09,personal,EUR,sell,472.65
2020-04-10,personal,EUR,sell,474.26
2020-04-13,personal,EUR,sell,469.17
2020-04-14,personal,EUR,sell,467.19
2020-04-15,personal,EUR,sell,468.93
2020-04-16,personal,EUR,sell,468.43
2020-04-17,personal,EUR,sell,466.87
2020-04-20,personal,EUR,sell,467.6
2020-04-21,personal,EUR,sell,474.97
2020-04-22,personal,EUR,sell,481.4
2020-04-23,personal,EUR,sell,469.18
2020-04-24,personal,EUR,sell,469.92
2020-04-27,personal,EUR,sell,471.0
2020-04-28,personal,EUR,sell,472.56
2020-04-29,personal,EUR,sell,469.41
2020-04-30,personal,EUR,sell,466.39
2020-05-01,personal,EUR,sell,474.41
2020-05-04,personal,EUR,sell,470.67
2020-05-05,personal,EUR,sell,466.26
2020-05-06,personal,EUR,sell,460.28
2020-05-11,personal,EUR,sell,457.59
2020-05-12,personal,EUR,sell,457.28
2020-05-13,personal,EUR,sell,460.61
2020-05-14,personal,EUR,sell,459.91
2020-05-15,personal,EUR,sell,458.68
2020-05-18,personal,EUR,sell,454.81
2020-05-19,personal,EUR,sell,459.39
2020-05-20,personal,EUR,sell,457.15
2020-05-21,personal,EUR,sell,456.17
2020-05-22,personal,EUR,sell,456.88
2020-05-25,personal,EUR,sell,454.62
2020-05-26,personal,EUR,sell,455.87
2020-05-27,personal,EUR,sell,457.94
2020-05-28,personal,EUR,sell,457.75
2020-05-29,personal,EUR,sell,461.69
2020-06-01,personal,EUR,sell,456.85
2020-06-02,personal,EUR,sell,450.73
2020-06-03,personal,EUR,sell,451.92
2020-06-04,personal,EUR,sell,452.67
2020-06-05,personal,EUR,sell,456.18
2020-06-08,personal,EUR,sell,452.3
2020-06-09,personal,EUR,sell,455.27
2020-06-10,personal,EUR,sell,457.39
2020-06-11,personal,EUR,sell,458.5
2020-06-12,personal,EUR,sell,459.9
2020-06-15,personal,EUR,sell,460.38
2020-06-16,personal,EUR,sell,461.37
2020-06-17,personal,EUR,sell,458.57
2020-06-18,personal,EUR,sell,459.1
2020-06-19,personal,EUR,sell,455.49
2020-06-22,personal,EUR,sell,454.34
2020-06-23,personal,EUR,sell,456.53
2020-06-24,personal,EUR,sell,457.31
2020-06-25,personal,EUR,sell,457.8
2020-06-26,personal,EUR,sell,456.1
2020-06-29,personal,EUR,sell,458.31
2020-06-30,personal,EUR,sell,458.17
2020-07-01,personal,EUR,sell,461.19
2020-07-02,personal,EUR,sell,461.73
2020-07-03,personal,EUR,sell,460.3
2020-07-07,personal,EUR,sell,467.13
2020-07-08,personal,EUR,sell,467.85
2020-07-09,personal,EUR,sell,469.37
2020-07-10,personal,EUR,sell,469.54
2020-07-13,personal,EUR,sell,471.71
2020-07-14,personal,EUR,sell,473.53
2020-07-15,personal,EUR,sell,477.04
2020-07-16,personal,EUR,sell,475.76
2020-07-17,personal,EUR,sell,477.13
2020-07-20,personal,EUR,sell,479.21
2020-07-21,personal,EUR,sell,475.98
2020-07-22,personal,EUR,sell,481.16
2020-07-23,personal,EUR,sell,482.32
2020-07-24,personal,EUR,sell,484.06
2020-07-27,personal,EUR,sell,490.56
2020-07-28,personal,EUR,sell,490.98
2020-07-29,personal,EUR,sell,494.55
2020-07-30,personal,EUR,sell,501.46
2020-08-03,personal,EUR,sell,500.6
2020-08-04,personal,EUR,sell,497.74
2020-08-05,personal,EUR,sell,500.44
2020-08-06,personal,EUR,sell,499.87
2020-08-07,personal,EUR,sell,498.49
2020-08-10,personal,EUR,sell,496.2
2020-08-11,personal,EUR,sell,497.5
2020-08-12,personal,EUR,sell,496.98
2020-08-13,personal,EUR,sell,500.06
2020-08-14,personal,EUR,sell,499.23
2020-08-17,personal,EUR,sell,499.89
2020-08-18,personal,EUR,sell,502.13
2020-08-19,personal,EUR,sell,503.63
2020-08-20,personal,EUR,sell,500.09
2020-08-21,personal,EUR,sell,498.45
2020-08-24,personal,EUR,sell,500.72
2020-08-25,personal,EUR,sell,500.02
2020-08-26,personal,EUR,sell,499.46
2020-08-27,personal,EUR,sell,499.55
2020-08-28,personal,EUR,sell,504.18
2020-09-01,personal,EUR,sell,505.06
2020-09-02,personal,EUR,sell,500.55
2020-09-03,personal,EUR,sell,500.84
2020-09-04,personal,EUR,sell,502.12
2020-09-07,personal,EUR,sell,505.37
2020-09-08,personal,EUR,sell,503.54
2020-09-10,personal,EUR,sell,509.05
2020-09-11,personal,EUR,sell,509.44
2020-09-15,personal,EUR,sell,510.76
2020-09-16,personal,EUR,sell,507.52
2020-09-17,personal,EUR,sell,503.8
2020-09-18,personal,EUR,sell,503.01
2020-09-21,personal,EUR,sell,501.96
2020-09-22,personal,EUR,sell,501.85
2020-09-23,personal,EUR,sell,501.53
2020-09-24,personal,EUR,sell,500.72
2020-09-25,personal,EUR,sell,501.6
2020-09-28,personal,EUR,sell,505.68
2020-09-29,personal,EUR,sell,507.39
2020-09-30,personal,EUR,sell,509.34
2020-10-01,personal,EUR,sell,509.27
2020-10-02,personal,EUR,sell,511.33
2020-10-05,personal,EUR,sell,511.84
2020-10-06,personal,EUR,sell,510.06
2020-10-07,personal,EUR,sell,509.01
2020-10-08,personal,EUR,sell,506.95
2020-10-09,personal,EUR,sell,507.83
2020-10-12,personal,EUR,sell,508.95
2020-10-13,personal,EUR,sell,509.08
2020-10-14,personal,EUR,sell,507.14
2020-10-15,personal,EUR,sell,505.97
2020-10-16,personal,EUR,sell,507.02
2020-10-19,personal,EUR,sell,507.58
2020-10-20,personal,EUR,sell,510.02
2020-10-21,personal,EUR,sell,510.68
2020-10-22,personal,EUR,sell,509.97
2020-10-23,personal,EUR,sell,510.38
2020-10-26,personal,EUR,sell,511.88
2020-10-27,personal,EUR,sell,511.48
2020-10-28,personal,EUR,sell,510.24
2020-10-29,personal,EUR,sell,509.78
2020-10-30,personal,EUR,sell,508.64
2020-11-02,personal,EUR,sell,509.81
2020-11-03,personal,EUR,sell,510.84
2020-11-04,personal,EUR,sell,509.47
2020-11-05,personal,EUR,sell,513.59
2020-11-06,personal,EUR,sell,516.35
2020-11-09,personal,EUR,sell,516.03
2020-11-10,personal,EUR,sell,510.05
2020-11-11,personal,EUR,sell,506.41
2020-11-12,personal,EUR,sell,510.7
2020-11-13,personal,EUR,sell,512.16
2020-11-16,personal,EUR,sell,512.19
2020-11-17,personal,EUR,sell,513.01
2020-11-18,personal,EUR,sell,511.7
2020-11-19,personal,EUR,sell,510.4
2020-11-20,personal,EUR,sell,510.61
2020-11-23,personal,EUR,sell,510.07
2020-11-24,personal,EUR,sell,508.84
2020-11-25,personal,EUR,sell,506.81
2020-11-26,personal,EUR,sell,507.62
2020-11-27,personal,EUR,sell,509.62
2020-11-30,personal,EUR,sell,513.49
2020-12-02,personal,EUR,sell,515.53
2020-12-03,personal,EUR,sell,517.06
2020-12-04,personal,EUR,sell,516.29
2020-12-06,personal,EUR,sell,513.98
2020-12-07,personal,EUR,sell,514.12
2020-12-08,personal,EUR,sell,513.0
2020-12-09,personal,EUR,sell,512.57
2020-12-10,personal,EUR,sell,511.83
2020-12-11,personal,EUR,sell,511.12
2020-12-14,personal,EUR,sell,512.73
2020-12-15,personal,EUR,sell,513.82
2020-12-20,personal,EUR,sell,514.82
2020-12-21,personal,EUR,sell,517.19
2020-12-22,personal,EUR,sell,519.31
2020-12-23,personal,EUR,sell,518.64
2020-12-24,personal,EUR,sell,517.76
2020-12-25,personal,EUR,sell,516.22
2020-12-28,personal,EUR,sell,517.45
2020-12-29,personal,EUR,sell,519.78
2020-12-30,personal,EUR,sell,522.18
2020-12-31,personal,EUR,sell,523.3
2021-01-05,personal,EUR,sell,522.24
2021-01-06,personal,EUR,sell,522.26
2021-01-08,personal,EUR,sell,518.51
2021-01-11,personal,EUR,sell,515.52
2021-01-12,personal,EUR,sell,515.47
2021-01-13,personal,EUR,sell,514.8
2021-01-14,personal,EUR,sell,515.22
2021-01-15,personal,EUR,sell,513.74
2021-01-18,personal,EUR,sell,512.71
2021-01-19,personal,EUR,sell,514.3
2021-01-20,personal,EUR,sell,512.3
2021-01-21,personal,EUR,sell,513.58
2021-01-22,personal,EUR,sell,516.97
2021-01-25,personal,EUR,sell,516.61
2021-01-26,personal,EUR,sell,518.12
2021-01-27,personal,EUR,sell,517.69
2021-01-28,personal,EUR,sell,517.45
2021-01-29,personal,EUR,sell,519.46
2021-02-01,personal,EUR,sell,517.95
2021-02-02,personal,EUR,sell,511.86
2021-02-03,personal,EUR,sell,511.59
2021-02-04,personal,EUR,sell,508.45
2021-02-05,personal,EUR,sell,505.32
2021-02-08,personal,EUR,sell,506.24
2021-02-09,personal,EUR,sell,508.21
2021-02-10,personal,EUR,sell,508.6
2021-02-11,personal,EUR,sell,509.29
2021-02-12,personal,EUR,sell,509.94
2021-02-15,personal,EUR,sell,508.2
2021-02-16,personal,EUR,sell,509.34
2021-02-17,personal,EUR,sell,505.54
2021-02-18,personal,EUR,sell,504.77
2021-02-19,personal,EUR,sell,508.94
2021-02-22,personal,EUR,sell,507.84
2021-02-23,personal,EUR,sell,506.18
2021-02-24,personal,EUR,sell,508.1
2021-02-25,personal,EUR,sell,509.93
2021-02-26,personal,EUR,sell,508.25
2021-03-01,personal,EUR,sell,506.39
2021-03-02,personal,EUR,sell,507.98
2021-03-03,personal,EUR,sell,509.5
2021-03-04,personal,EUR,sell,508.75
2021-03-05,personal,EUR,sell,503.59
2021-03-06,personal,EUR,sell,502.26
2021-03-09,personal,EUR,sell,502.15
2021-03-10,personal,EUR,sell,502.13
2021-03-11,personal,EUR,sell,504.32
2021-03-12,personal,EUR,sell,501.85
2021-03-15,personal,EUR,sell,501.57
2021-03-16,personal,EUR,sell,502.4
2021-03-17,personal,EUR,sell,501.09
2021-03-18,personal,EUR,sell,504.33
2021-03-19,personal,EUR,sell,504.68
2021-03-23,personal,EUR,sell,504.9
2021-03-24,personal,EUR,sell,504.52
2021-03-25,personal,EUR,sell,504.23
2021-03-26,personal,EUR,sell,502.67
2021-03-29,personal,EUR,sell,502.32
2021-03-30,personal,EUR,sell,501.39
2021-03-31,personal,EUR,sell,502.09
2021-04-01,personal,EUR,sell,504.84
2021-04-02,personal,EUR,sell,505.96
2021-04-05,personal,EUR,sell,506.11
2021-04-06,personal,EUR,sell,510.23
2021-04-07,personal,EUR,sell,517.75
2021-04-08,personal,EUR,sell,517.59
2021-04-09,personal,EUR,sell,518.68
2021-04-12,personal,EUR,sell,518.75
2021-04-13,personal,EUR,sell,518.34
2021-04-14,personal,EUR,sell,518.06
2021-04-15,personal,EUR,sell,519.85
2021-04-16,personal,EUR,sell,518.68
2021-04-19,personal,EUR,sell,521.45
2021-04-20,personal,EUR,sell,522.01
2021-04-21,personal,EUR,sell,521.79
2021-04-22,personal,EUR,sell,523.3
2021-04-23,personal,EUR,sell,520.72
2021-04-26,personal,EUR,sell,523.03
2021-04-27,personal,EUR,sell,522.01
2021-04-28,personal,EUR,sell,521.01
2021-04-29,personal,EUR,sell,521.91
2021-04-30,personal,EUR,sell,522.78
2021-05-04,personal,EUR,sell,517.39
2021-05-05,personal,EUR,sell,515.03
2021-05-06,personal,EUR,sell,517.12
2021-05-11,personal,EUR,sell,522.24
2021-05-12,personal,EUR,sell,520.46
2021-05-13,personal,EUR,sell,520.75
2021-05-14,personal,EUR,sell,521.56
2021-05-17,personal,EUR,sell,523.3
2021-05-18,personal,EUR,sell,523.8
2021-05-19,personal,EUR,sell,525.4
2021-05-20,personal,EUR,sell,526.22
2021-05-21,personal,EUR,sell,526.75
2021-05-24,personal,EUR,sell,525.34
2021-05-25,personal,EUR,sell,526.44
2021-05-26,personal,EUR,sell,526.87
2021-05-27,personal,EUR,sell,526.39
2021-05-28,personal,EUR,sell,524.27
2021-05-31,personal,EUR,sell,525.05
2021-06-01,personal,EUR,sell,525.36
2021-06-02,personal,EUR,sell,524.06
2021-06-03,personal,EUR,sell,524.28
2021-06-04,personal,EUR,sell,520.37
2021-06-07,personal,EUR,sell,521.81
2021-06-08,personal,EUR,sell,523.15
2021-06-09,personal,EUR,sell,523.24
2021-06-10,personal,EUR,sell,523.17
2021-06-11,personal,EUR,sell,520.64
2021-06-14,personal,EUR,sell,520.39
2021-06-15,personal,EUR,sell,519.97
2021-06-16,personal,EUR,sell,518.73
2021-06-17,personal,EUR,sell,512.43
2021-06-18,personal,EUR,sell,512.35
2021-06-21,personal,EUR,sell,511.78
2021-06-22,personal,EUR,sell,510.85
2021-06-23,personal,EUR,sell,513.28
2021-06-24,personal,EUR,sell,513.64
2021-06-25,personal,EUR,sell,511.54
2021-06-28,personal,EUR,sell,511.48
2021-06-29,personal,EUR,sell,512.42
2021-06-30,personal,EUR,sell,509.85
2021-07-01,personal,EUR,sell,509.26
2021-07-02,personal,EUR,sell,506.58
2021-07-03,personal,EUR,sell,507.65
2021-07-07,personal,EUR,sell,508.84
2021-07-08,personal,EUR,sell,512.31
2021-07-09,personal,EUR,sell,511.34
2021-07-12,personal,EUR,sell,510.81
2021-07-13,personal,EUR,sell,508.94
2021-07-14,personal,EUR,sell,506.61
2021-07-15,personal,EUR,sell,505.69
2021-07-16,personal,EUR,sell,506.29
2021-07-19,personal,EUR,sell,506.75
2021-07-21,personal,EUR,sell,505.69
2021-07-22,personal,EUR,sell,504.97
2021-07-23,personal,EUR,sell,503.27
2021-07-26,personal,EUR,sell,504.96
2021-07-27,personal,EUR,sell,503.97
2021-07-28,personal,EUR,sell,505.28
2021-07-29,personal,EUR,sell,507.19
2021-07-30,personal,EUR,sell,508.05
2021-08-02,personal,EUR,sell,506.59
2021-08-03,personal,EUR,sell,506.55
2021-08-04,personal,EUR,sell,505.36
2021-08-05,personal,EUR,sell,506.67
2021-08-06,personal,EUR,sell,503.66
2021-08-09,personal,EUR,sell,504.31
2021-08-10,personal,EUR,sell,501.55
2021-08-11,personal,EUR,sell,501.38
2021-08-12,personal,EUR,sell,501.13
2021-08-13,personal,EUR,sell,502.26
2021-08-15,personal,EUR,sell,504.0
2021-08-16,personal,EUR,sell,503.5
2021-08-17,personal,EUR,sell,502.99
2021-08-18,personal,EUR,sell,500.92
2021-08-19,personal,EUR,sell,501.89
2021-08-20,personal,EUR,sell,501.93
2021-08-23,personal,EUR,sell,501.4
2021-08-24,personal,EUR,sell,501.28
2021-08-25,personal,EUR,sell,503.17
2021-08-26,personal,EUR,sell,505.38
2021-08-27,personal,EUR,sell,505.06
2021-08-31,personal,EUR,sell,506.2
2021-09-01,personal,EUR,sell,505.43
2021-09-02,personal,EUR,sell,507.01
2021-09-03,personal,EUR,sell,507.86
2021-09-06,personal,EUR,sell,507.04
2021-09-07,personal,EUR,sell,508.78
2021-09-08,personal,EUR,sell,506.62
2021-09-09,personal,EUR,sell,506.77
2021-09-10,personal,EUR,sell,506.96
2021-09-13,personal,EUR,sell,504.76
2021-09-14,personal,EUR,sell,505.79
2021-09-15,personal,EUR,sell,506.62
2021-09-16,personal,EUR,sell,503.58
2021-09-17,personal,EUR,sell,503.26
2021-09-20,personal,EUR,sell,502.31
2021-09-21,personal,EUR,sell,502.86
2021-09-22,personal,EUR,sell,501.97
2021-09-23,personal,EUR,sell,500.46
2021-09-24,personal,EUR,sell,500.83
2021-09-27,personal,EUR,sell,499.96
2021-09-28,personal,EUR,sell,498.38
2021-09-29,personal,EUR,sell,498.59
2021-09-30,personal,EUR,sell,495.5
2021-10-04,personal,EUR,sell,497.33
2021-10-05,personal,EUR,sell,495.53
2021-10-06,personal,EUR,sell,494.1
2021-10-07,personal,EUR,sell,494.63
2021-10-11,personal,EUR,sell,493.82
2021-10-12,personal,EUR,sell,494.02
2021-10-13,personal,EUR,sell,494.72
2021-10-14,personal,EUR,sell,497.6
2021-10-18,personal,EUR,sell,495.35
2021-10-19,personal,EUR,sell,498.68
2021-10-20,personal,EUR,sell,497.94
2021-10-21,personal,EUR,sell,498.36
2021-10-25,personal,EUR,sell,497.54
2021-10-26,personal,EUR,sell,497.14
2021-10-27,personal,EUR,sell,497.37
2021-10-28,personal,EUR,sell,497.73
2021-11-01,personal,EUR,sell,497.25
2021-11-02,personal,EUR,sell,498.91
2021-11-03,personal,EUR,sell,499.6
2021-11-04,personal,EUR,sell,498.57
2021-11-05,personal,EUR,sell,497.89
2021-11-08,personal,EUR,sell,499.59
2021-11-09,personal,EUR,sell,500.16
2021-11-10,personal,EUR,sell,498.44
2021-11-11,personal,EUR,sell,494.74
2021-11-12,personal,EUR,sell,495.57
2021-11-15,personal,EUR,sell,496.0
2021-11-16,personal,EUR,sell,492.33
2021-11-17,personal,EUR,sell,492.59
2021-11-18,personal,EUR,sell,493.97
2021-11-19,personal,EUR,sell,491.9
2021-11-22,personal,EUR,sell,492.17
2021-11-23,personal,EUR,sell,490.78
2021-11-24,personal,EUR,sell,487.46
2021-11-25,personal,EUR,sell,488.27
2021-11-26,personal,EUR,sell,492.75
2021-11-29,personal,EUR,sell,492.34
2021-11-30,personal,EUR,sell,497.1
2021-12-02,personal,EUR,sell,498.01
2021-12-03,personal,EUR,sell,497.76
2021-12-06,personal,EUR,sell,496.83
2021-12-07,personal,EUR,sell,494.13
2021-12-08,personal,EUR,sell,494.66
2021-12-09,personal,EUR,sell,495.72
2021-12-10,personal,EUR,sell,494.23
2021-12-13,personal,EUR,sell,494.22
2021-12-14,personal,EUR,sell,497.01
2021-12-15,personal,EUR,sell,495.56
2021-12-20,personal,EUR,sell,496.44
2021-12-21,personal,EUR,sell,497.55
2021-12-22,personal,EUR,sell,496.5
2021-12-23,personal,EUR,sell,496.9
2021-12-24,personal,EUR,sell,494.84
2021-12-27,personal,EUR,sell,494.11
2021-12-28,personal,EUR,sell,495.68
2021-12-29,personal,EUR,sell,494.29
2021-12-30,personal,EUR,sell,492.29
2021-12-31,personal,EUR,sell,493.07
2022-01-05,personal,EUR,sell,491.42
2022-01-06,personal,EUR,sell,493.41
2022-01-12,personal,EUR,sell,495.99
2022-01-13,personal,EUR,sell,500.11
