period,corridor,indicator,scenario,horizon_days,raw_candidate_count,signal_count,hit_rate,random_day_hit_rate,lift,benefit_bps_symmetric,benefit_bps_ci_low,benefit_bps_ci_high,benefit_bps_forward,signals_per_week,raw_cluster_share_gap_le_3d,post_cooldown_cluster_share_gap_le_3d,post_cooldown_gap_cv
2020,RUB/AMD,reversal_up_from_30d_low,WINDOW_CLOSING,10,24,18,0.4444444444444444,0.5428571428571428,0.8187134502923977,66.50619329410068,12.638329165511648,129.93312862227796,8.887384383489714,0.3442622950819672,0.391304347826087,0.0,1.688362897733237
2021,RUB/AMD,reversal_up_from_30d_low,WINDOW_CLOSING,10,37,21,0.5238095238095238,0.5207100591715976,1.005952380952381,39.31384921374573,18.44943732607907,66.85177032128351,29.888054665585276,0.40273972602739727,0.6111111111111112,0.0,0.9971791199093063
2022,RUB/AMD,reversal_up_from_30d_low,WINDOW_CLOSING,10,12,11,0.36363636363636365,0.5138461538461538,0.7076755579749592,48.19954408676312,-114.08134778056397,266.7167076075012,-105.13029252973003,0.21153846153846154,0.09090909090909091,0.0,1.0336439285955652
2023,RUB/AMD,reversal_up_from_30d_low,WINDOW_CLOSING,10,13,9,0.4444444444444444,0.5925925925925926,0.75,104.83625946590288,65.41443315384363,177.58211093206182,45.65450101422862,0.17260273972602738,0.4166666666666667,0.0,1.5583084399148315
2024,RUB/AMD,reversal_up_from_30d_low,WINDOW_CLOSING,10,17,12,0.3333333333333333,0.5909090909090909,0.5641025641025641,66.82035330231976,-1.0399984471491621,220.01521304316245,36.11375282130389,0.22950819672131148,0.4375,0.0,1.4093323679884708
2025,RUB/AMD,reversal_up_from_30d_low,WINDOW_CLOSING,10,25,18,0.5555555555555556,0.4139941690962099,1.3419405320813773,55.46754199553991,19.083960880756607,103.36799760653399,-21.851044824741884,0.34520547945205476,0.4166666666666667,0.0,0.8299589857106585
2026,RUB/AMD,reversal_up_from_30d_low,WINDOW_CLOSING,10,20,11,0.5454545454545454,0.5545851528384279,0.9835361488904796,65.3089574422818,51.06757866979171,89.95722826673453,2.0953341799047105,0.3276595744680851,0.631578947368421,0.0,1.4906349834251293
ALL,RUB/AMD,reversal_up_from_30d_low,WINDOW_CLOSING,20,189,128,0.46875,0.5241074714758925,0.8943776334269663,101.83872749110395,73.22876655451192,134.93887416939415,-7.030682454487576,0.3037288135593221,0.44680851063829785,0.0,1.409755916619672
2020,RUB/AMD,reversal_up_from_30d_low,WINDOW_CLOSING,20,24,18,0.3888888888888889,0.5873015873015873,0.6621621621621622,83.95899561368515,30.855646568607842,174.14661290234898,-47.75137481205171,0.3442622950819672,0.391304347826087,0.0,1.688362897733237
2021,RUB/AMD,reversal_up_from_30d_low,WINDOW_CLOSING,20,37,21,0.6666666666666666,0.5236686390532544,1.2730696798493408,94.48797538757383,46.616932211264974,154.07061680697032,65.7195348866356,0.40273972602739727,0.6111111111111112,0.0,0.9971791199093063
2022,RUB/AMD,reversal_up_from_30d_low,WINDOW_CLOSING,20,12,11,0.2727272727272727,0.5015384615384615,0.5437813720022309,223.53328967079216,-8.605255253657544,575.2033132052254,-103.75584438885879,0.21153846153846154,0.09090909090909091,0.0,1.0336439285955652
2023,RUB/AMD,reversal_up_from_30d_low,WINDOW_CLOSING,20,13,9,0.5555555555555556,0.6381766381766382,0.8705357142857143,153.84140933525285,98.8428375207295,245.84468811994722,22.531897850352845,0.17260273972602738,0.4166666666666667,0.0,1.5583084399148315
2024,RUB/AMD,reversal_up_from_30d_low,WINDOW_CLOSING,20,17,12,0.5,0.5880681818181818,0.8502415458937199,95.86477207924831,14.437284773668377,272.3675890070202,39.79570454421884,0.22950819672131148,0.4375,0.0,1.4093323679884708
2025,RUB/AMD,reversal_up_from_30d_low,WINDOW_CLOSING,20,25,18,0.3888888888888889,0.3498542274052478,1.111574074074074,87.89297678343723,48.887928409317276,139.4812038688506,-55.848855400670146,0.34520547945205476,0.4166666666666667,0.0,0.8299589857106585
2026,RUB/AMD,reversal_up_from_30d_low,WINDOW_CLOSING,20,20,11,0.6363636363636364,0.6438356164383562,0.988394584139265,127.74702919156826,105.6488536668909,168.93110727206013,13.075163044875826,0.34222222222222226,0.631578947368421,0.0,1.4906349834251293
ALL,RUB/AMD,seasonal_positive_month,WINDOW_CLOSING,1,40,40,0.575,0.47967863894139884,1.1987192118226602,-22.438294861197342,-48.80055137150206,0.502822627206153,-7.3080902973428605,0.12340237990304098,0.0,0.0,0.6163347344743466
2020,RUB/AMD,seasonal_positive_month,WINDOW_CLOSING,1,0,0,nan,0.4260355029585799,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan
2021,RUB/AMD,seasonal_positive_month,WINDOW_CLOSING,1,3,3,0.3333333333333333,0.44970414201183434,0.7412280701754386,-9.338218435440492,-31.0235976666536,4.248732006388719,12.568804663481904,0.05753424657534246,0.0,0.0,0.32608695652173914
2022,RUB/AMD,seasonal_positive_month,WINDOW_CLOSING,1,9,9,0.2222222222222222,0.41846153846153844,0.5310457516339869,-114.48845377922625,-178.06837972099117,-55.66852772555566,-155.9083990888365,0.17307692307692307,0.0,0.0,0.3609148938593783
2023,RUB/AMD,seasonal_positive_month,WINDOW_CLOSING,1,7,7,0.8571428571428571,0.5213675213675214,1.6440281030444963,6.655515084298855,-43.450792539176675,46.09845493438968,15.937956549410329,0.13424657534246576,0.0,0.0,0.7916203900738721
2024,RUB/AMD,seasonal_positive_month,WINDOW_CLOSING,1,6,6,0.8333333333333334,0.5255681818181818,1.5855855855855858,-12.939935808163737,-47.217926854470875,14.918263658009778,16.477208934408527,0.11475409836065574,0.0,0.0,0.6398343416577005
2025,RUB/AMD,seasonal_positive_month,WINDOW_CLOSING,1,10,10,0.5,0.4314868804664723,1.1587837837837838,6.814703630466394,-24.515216987902996,39.700189461892386,45.88862739665653,0.1917808219178082,0.0,0.0,0.28764037715512775
2026,RUB/AMD,seasonal_positive_month,WINDOW_CLOSING,1,5,5,0.8,0.5840336134453782,1.3697841726618705,24.756583565138104,6.563491098467887,43.48718769463061,80.76606849929588,0.14344262295081966,0.0,0.0,0.7300204574397396
ALL,RUB/AMD,seasonal_positive_month,WINDOW_CLOSING,3,39,39,0.5641025641025641,0.5236518448438978,1.077247353670118,-37.921430032782744,-88.75315558512541,2.283569558893389,1.0510896388154825,0.1204234671371857,0.0,0.0,0.6151001460861514
2020,RUB/AMD,seasonal_positive_month,WINDOW_CLOSING,3,0,0,nan,0.5207100591715976,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan
2021,RUB/AMD,seasonal_positive_month,WINDOW_CLOSING,3,3,3,0.6666666666666666,0.48520710059171596,1.3739837398373984,-18.38160648849085,-36.29346559237628,7.190668034866294,17.546307166319362,0.05753424657534246,0.0,0.0,0.32608695652173914
2022,RUB/AMD,seasonal_positive_month,WINDOW_CLOSING,3,9,9,0.4444444444444444,0.5107692307692308,0.8701472556894243,-178.37765609933146,-368.5832281812598,-48.578113827606515,-111.61103939363196,0.17307692307692307,0.0,0.0,0.3609148938593783
2023,RUB/AMD,seasonal_positive_month,WINDOW_CLOSING,3,7,7,0.7142857142857143,0.5555555555555556,1.2857142857142856,9.47140300389947,-53.54767362400115,63.40000474207108,34.50875915513748,0.13424657534246576,0.0,0.0,0.7916203900738721
2024,RUB/AMD,seasonal_positive_month,WINDOW_CLOSING,3,6,6,0.3333333333333333,0.5596590909090909,0.5956006768189509,-32.2984889759308,-84.8084909876324,15.892565995347775,-22.76796860353892,0.11475409836065574,0.0,0.0,0.6398343416577005
2025,RUB/AMD,seasonal_positive_month,WINDOW_CLOSING,3,10,10,0.6,0.49271137026239065,1.2177514792899409,13.968401406257016,-19.94812151417864,49.88727905626272,45.41278634160254,0.1917808219178082,0.0,0.0,0.28764037715512775
2026,RUB/AMD,seasonal_positive_month,WINDOW_CLOSING,3,4,4,0.75,0.5423728813559322,1.3828125,42.35376296166176,31.343785592445144,59.86630734570114,108.44289076919476,0.11570247933884298,0.0,0.0,0.691696922279394
ALL,RUB/AMD,seasonal_positive_month,WINDOW_CLOSING,5,39,39,0.5897435897435898,0.5222537878787878,1.129227979635958,-39.41476872739166,-98.8073836007377,8.414704227038396,-0.026976656840264995,0.1205298013245033,0.0,0.0,0.6151001460861514
2020,RUB/AMD,seasonal_positive_month,WINDOW_CLOSING,5,0,0,nan,0.5443786982248521,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan
2021,RUB/AMD,seasonal_positive_month,WINDOW_CLOSING,5,3,3,0.6666666666666666,0.5088757396449705,1.3100775193798448,-23.07025192708421,-46.02912014149444,7.29410665333931,25.064912025893847,0.05753424657534246,0.0,0.0,0.32608695652173914
2022,RUB/AMD,seasonal_positive_month,WINDOW_CLOSING,5,9,9,0.3333333333333333,0.5015384615384615,0.6646216768916156,-169.61752202740874,-400.9478823732769,-14.086923656650171,-82.24701016241883,0.17307692307692307,0.0,0.0,0.3609148938593783
2023,RUB/AMD,seasonal_positive_month,WINDOW_CLOSING,5,7,7,0.7142857142857143,0.584045584045584,1.2229965156794425,-4.549635026277298,-73.33152828911757,65.0997641762287,37.49566315875226,0.13424657534246576,0.0,0.0,0.7916203900738721
2024,RUB/AMD,seasonal_positive_month,WINDOW_CLOSING,5,6,6,0.3333333333333333,0.5681818181818182,0.5866666666666666,-44.802663131777344,-106.46316007096038,15.914761206740442,-75.50116338442233,0.11475409836065574,0.0,0.0,0.6398343416577005
2025,RUB/AMD,seasonal_positive_month,WINDOW_CLOSING,5,10,10,0.8,0.44314868804664725,1.805263157894737,9.196308733707918,-16.044080251659814,32.77397843856185,28.90698449893144,0.1917808219178082,0.0,0.0,0.28764037715512775
2026,RUB/AMD,seasonal_positive_month,WINDOW_CLOSING,5,4,4,0.75,0.5085470085470085,1.4747899159663866,66.82320257429559,43.56036440012,96.00366267540913,141.36093974331786,0.11666666666666667,0.0,0.0,0.691696922279394
ALL,RUB/AMD,seasonal_positive_month,WINDOW_CLOSING,10,39,39,0.48717948717948717,0.5301376364499288,0.9189679315015035,-35.679808439930625,-96.30598122979065,13.412846249669068,45.63247661403961,0.12079646017699115,0.0,0.0,0.6151001460861514
2020,RUB/AMD,seasonal_positive_month,WINDOW_CLOSING,10,0,0,nan,0.5266272189349113,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan
2021,RUB/AMD,seasonal_positive_month,WINDOW_CLOSING,10,3,3,0.6666666666666666,0.5207100591715976,1.2803030303030303,-11.806960867229035,-34.244288844604604,25.640606190910905,50.457302892768865,0.05753424657534246,0.0,0.0,0.32608695652173914
2022,RUB/AMD,seasonal_positive_month,WINDOW_CLOSING,10,9,9,0.4444444444444444,0.5138461538461538,0.8649367930805056,-129.21618010364637,-305.00556520042414,55.09562327644488,93.69919361539925,0.17307692307692307,0.0,0.0,0.3609148938593783
2023,RUB/AMD,seasonal_positive_month,WINDOW_CLOSING,10,7,7,0.5714285714285714,0.5925925925925926,0.9642857142857143,-24.887460718369134,-137.9253688508748,69.83036590023497,76.87640830673276,0.13424657534246576,0.0,0.0,0.7916203900738721
2024,RUB/AMD,seasonal_positive_month,WINDOW_CLOSING,10,6,6,0.5,0.5909090909090909,0.8461538461538461,-47.70073379070021,-162.2475483151594,40.55934202824354,-90.00201804888547,0.11475409836065574,0.0,0.0,0.6398343416577005
2025,RUB/AMD,seasonal_positive_month,WINDOW_CLOSING,10,10,10,0.4,0.4139941690962099,0.9661971830985916,12.479479174768485,-4.67108034463966,32.350716017256204,20.567377555010008,0.1917808219178082,0.0,0.0,0.28764037715512775
2026,RUB/AMD,seasonal_positive_month,WINDOW_CLOSING,10,4,4,0.5,0.5545851528384279,0.9015748031496064,35.618952600577586,-38.70633719546349,98.56700958557867,145.30135283168204,0.11914893617021277,0.0,0.0,0.691696922279394
ALL,RUB/AMD,seasonal_positive_month,WINDOW_CLOSING,20,39,39,0.5641025641025641,0.5355269432522651,1.0533598191656963,-38.1005796622528,-117.82689917156414,49.631401111584026,27.080752013586764,0.12133333333333332,0.0,0.0,0.6151001460861514
2020,RUB/AMD,seasonal_positive_month,WINDOW_CLOSING,20,0,0,nan,0.5384615384615384,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan
2021,RUB/AMD,seasonal_positive_month,WINDOW_CLOSING,20,3,3,1.0,0.5236686390532544,1.9096045197740112,-26.45402143311334,-57.21490377222269,22.920382888100395,69.35003614200896,0.05753424657534246,0.0,0.0,0.32608695652173914
2022,RUB/AMD,seasonal_positive_month,WINDOW_CLOSING,20,9,9,0.4444444444444444,0.5015384615384615,0.8861622358554875,-124.0975750740052,-428.6754251663424,191.63630564502688,32.931534749993475,0.17307692307692307,0.0,0.0,0.3609148938593783
2023,RUB/AMD,seasonal_positive_month,WINDOW_CLOSING,20,7,7,0.5714285714285714,0.6381766381766382,0.895408163265306,-66.01808446692756,-250.02095623436762,75.79007286073671,32.614106928580895,0.13424657534246576,0.0,0.0,0.7916203900738721
2024,RUB/AMD,seasonal_positive_month,WINDOW_CLOSING,20,6,6,0.6666666666666666,0.5880681818181818,1.1336553945249597,-26.086372467973376,-189.3485175078324,116.14141820159269,-18.504726832853997,0.11475409836065574,0.0,0.0,0.6398343416577005
2025,RUB/AMD,seasonal_positive_month,WINDOW_CLOSING,20,10,10,0.3,0.3498542274052478,0.8575,14.100695421085694,-34.710581648354534,66.59790514289004,-33.02276349252326,0.1917808219178082,0.0,0.0,0.28764037715512775
2026,RUB/AMD,seasonal_positive_month,WINDOW_CLOSING,20,4,4,1.0,0.6438356164383562,1.553191489361702,46.98887625075101,-115.00968058231089,150.38890277786606,191.16816369405151,0.12444444444444444,0.0,0.0,0.691696922279394
ALL,RUB/KGS,momentum_down_3,NOW_FAVORABLE,1,331,181,0.5359116022099447,0.5301249081557678,1.0109157180980384,23.570422045743378,10.265257658090288,38.79826148778608,6.0329806818622265,0.4231796927187709,0.503030303030303,0.0,0.8868324463891754
2020,RUB/KGS,momentum_down_3,NOW_FAVORABLE,1,61,33,0.48484848484848486,0.44192634560906513,1.0971250971250972,13.371485895020706,-11.540147049340156,41.93393529503286,-0.9818746842345231,0.6311475409836066,0.5333333333333333,0.0,0.7773652326235441
2021,RUB/KGS,momentum_down_3,NOW_FAVORABLE,1,51,25,0.52,0.4738292011019284,1.0974418604651164,11.899331323682993,7.3186185184744765,16.482425609521016,7.639847591939964,0.4794520547945205,0.58,0.0,0.8646532835370142
2022,RUB/KGS,momentum_down_3,NOW_FAVORABLE,1,41,25,0.6,0.5074626865671642,1.1823529411764704,83.8840543940479,2.0011020641110435,165.39812660979203,68.10544151923504,0.4794520547945205,0.45,0.0,0.7163891145256709
2023,RUB/KGS,momentum_down_3,NOW_FAVORABLE,1,29,16,0.5,0.6141479099678456,0.8141361256544503,8.958547783304509,-20.423208417929843,34.00257840326946,-23.261493245593623,0.30684931506849317,0.5,0.0,0.9007417562512674
2024,RUB/KGS,momentum_down_3,NOW_FAVORABLE,1,32,19,0.5263157894736842,0.5968253968253968,0.8818589025755879,22.40183371086625,8.045206166067935,38.30079969734878,4.364182653379854,0.3633879781420765,0.41935483870967744,0.0,0.9383636994574672
2025,RUB/KGS,momentum_down_3,NOW_FAVORABLE,1,46,24,0.5416666666666666,0.5203761755485894,1.0409136546184736,12.370098094261193,-6.483972834761153,39.11222457528856,-26.796956794583263,0.46027397260273967,0.5555555555555556,0.0,0.6933748026402349
2026,RUB/KGS,momentum_down_3,NOW_FAVORABLE,1,11,8,0.75,0.6118721461187214,1.2257462686567164,22.695287893735692,3.1635265147643508,33.42572245010243,7.897132314715273,0.22950819672131148,0.3,0.0,0.6120011883529759
ALL,RUB/KGS,momentum_down_3,NOW_FAVORABLE,3,331,181,0.3259668508287293,0.32169117647058826,1.0132912391475926,65.36206493389675,40.369509767281485,99.71929496666253,7.274172153652119,0.4234625668449198,0.503030303030303,0.0,0.8868324463891754
2020,RUB/KGS,momentum_down_3,NOW_FAVORABLE,3,61,33,0.3333333333333333,0.2747875354107649,1.2130584192439862,48.57856085805793,20.133396667923595,86.2493413759254,4.880050331911641,0.6311475409836066,0.5333333333333333,0.0,0.7773652326235441
2021,RUB/KGS,momentum_down_3,NOW_FAVORABLE,3,51,25,0.28,0.25895316804407714,1.0812765957446808,21.787208062652272,14.240153837298644,30.611999330002433,-5.122272230217327,0.4794520547945205,0.58,0.0,0.8646532835370142
2022,RUB/KGS,momentum_down_3,NOW_FAVORABLE,3,41,25,0.4,0.29253731343283584,1.3673469387755102,208.51691536073733,66.4090275949523,357.7078782295143,61.80707728240723,0.4794520547945205,0.45,0.0,0.7163891145256709
2023,RUB/KGS,momentum_down_3,NOW_FAVORABLE,3,29,16,0.3125,0.4180064308681672,0.7475961538461539,45.925402910365996,1.127215066729432,85.74354311535609,-17.441041724187475,0.30684931506849317,0.5,0.0,0.9007417562512674
2024,RUB/KGS,momentum_down_3,NOW_FAVORABLE,3,32,19,0.42105263157894735,0.3873015873015873,1.087144089732528,87.10292045557262,40.57634282655387,131.51582181457013,72.93941830401167,0.3633879781420765,0.41935483870967744,0.0,0.9383636994574672
2025,RUB/KGS,momentum_down_3,NOW_FAVORABLE,3,46,24,0.20833333333333334,0.2852664576802508,0.7303113553113554,39.84496108888076,13.92444054608864,76.19325641743747,-43.9192731835284,0.46027397260273967,0.5555555555555556,0.0,0.6933748026402349
2026,RUB/KGS,momentum_down_3,NOW_FAVORABLE,3,11,8,0.125,0.391705069124424,0.3191176470588235,41.45871442512604,5.14353611301262,64.61829908251244,-12.796544317838144,0.23140495867768596,0.3,0.0,0.6120011883529759
ALL,RUB/KGS,momentum_down_3,NOW_FAVORABLE,5,331,181,0.2541436464088398,0.25202354672553345,1.0084123079404768,72.52842844008879,43.43470089034562,108.77927063364545,3.087950586535312,0.4237458193979933,0.503030303030303,0.0,0.8868324463891754
2020,RUB/KGS,momentum_down_3,NOW_FAVORABLE,5,61,33,0.2727272727272727,0.22096317280453256,1.2342657342657342,64.55933054693526,31.324610746903986,106.33339066098503,11.293134940505455,0.6311475409836066,0.5333333333333333,0.0,0.7773652326235441
2021,RUB/KGS,momentum_down_3,NOW_FAVORABLE,5,51,25,0.2,0.20110192837465565,0.9945205479452055,18.287361183221975,7.2805856588231235,28.695137451091732,-8.984046719471346,0.4794520547945205,0.58,0.0,0.8646532835370142
2022,RUB/KGS,momentum_down_3,NOW_FAVORABLE,5,41,25,0.32,0.22388059701492538,1.4293333333333333,230.88257965460346,70.39192303582097,410.1848422634778,53.96679809345681,0.4794520547945205,0.45,0.0,0.7163891145256709
2023,RUB/KGS,momentum_down_3,NOW_FAVORABLE,5,29,16,0.3125,0.34726688102893893,0.8998842592592592,56.141896696553296,3.991975315458935,99.73404398897746,-28.645482329361563,0.30684931506849317,0.5,0.0,0.9007417562512674
2024,RUB/KGS,momentum_down_3,NOW_FAVORABLE,5,32,19,0.3684210526315789,0.3142857142857143,1.1722488038277512,90.35012731537873,39.085494674313374,150.43673500148975,81.04820619674972,0.3633879781420765,0.41935483870967744,0.0,0.9383636994574672
2025,RUB/KGS,momentum_down_3,NOW_FAVORABLE,5,46,24,0.125,0.20376175548589343,0.6134615384615384,36.295582508689975,-0.012601459260909161,77.92104390347302,-65.57762359287828,0.46027397260273967,0.5555555555555556,0.0,0.6933748026402349
2026,RUB/KGS,momentum_down_3,NOW_FAVORABLE,5,11,8,0.125,0.3302325581395349,0.3785211267605634,57.221532225786255,18.930907198308713,81.33416057062693,-5.789882979314509,0.23333333333333334,0.3,0.0,0.6120011883529759
ALL,RUB/KGS,momentum_down_3,NOW_FAVORABLE,10,331,181,0.1712707182320442,0.17355982274741508,0.9868108616433525,79.37047350836633,47.060215179646114,115.8505310502171,1.7505760516570106,0.4251677852348993,0.503030303030303,0.0,0.8868324463891754
2020,RUB/KGS,momentum_down_3,NOW_FAVORABLE,10,61,33,0.15151515151515152,0.1529745042492918,0.9904601571268238,91.57919728446282,49.84547200499763,142.86402595657975,27.900349227454615,0.6311475409836066,0.5333333333333333,0.0,0.7773652326235441
2021,RUB/KGS,momentum_down_3,NOW_FAVORABLE,10,51,25,0.12,0.12947658402203857,0.9268085106382978,18.726520876871156,1.4487223207576452,32.16788347299706,-3.6960214183199933,0.4794520547945205,0.58,0.0,0.8646532835370142
2022,RUB/KGS,momentum_down_3,NOW_FAVORABLE,10,41,25,0.2,0.1373134328358209,1.4565217391304348,245.9922825164031,59.701475638871514,408.6374178143235,44.63447673531099,0.4794520547945205,0.45,0.0,0.7163891145256709
2023,RUB/KGS,momentum_down_3,NOW_FAVORABLE,10,29,16,0.3125,0.2572347266881029,1.21484375,61.16557448247631,-6.3551890653133025,115.99413507973514,-30.67037609956126,0.30684931506849317,0.5,0.0,0.9007417562512674
