scenario,seed,year,user_id,segment,corridor,policy,exposure_weeks,contacts,relevant_contacts,shifted_transfers,planned_transfers,completed_transfers,organic_volume_rub,policy_volume_rub,gross_timing_value_rub,net_scenario_value_rub,execution_drag_rub,shifted_amount_rub,sum_advance_days,hurt_transfers,contact_target_sum,contact_forward_bps_sum,cap_max,no_delay,no_unfunded,no_urgent_shift
base,4101,2023,21,monthly,KGS,matched_random_market,49.714285714285715,9,1,0,12,12,1178715.6558751673,1178715.6558751673,0.0,-9.0,0.0,0.0,0,0,7.0,1360.2038260745996,2,True,True,True
base,4101,2023,21,monthly,KGS,weekly_fixed,49.714285714285715,50,7,1,12,12,1178715.6558751673,1178715.6558751673,1047.545777449384,997.5457774493841,0.0,54763.64423801396,2,0,16.0,903.4656125878028,2,True,True,True
base,4101,2023,21,monthly,KGS,matched_calendar,49.714285714285715,9,0,0,12,12,1178715.6558751673,1178715.6558751673,0.0,-9.0,0.0,0.0,0,0,3.0,81.83612051271164,1,True,True,True
base,4101,2023,22,monthly,KZT,market_only,49.714285714285715,35,3,1,11,11,375952.599593001,375952.599593001,160.53878825382589,125.53878825382589,0.0,14340.130899458127,4,0,23.0,4107.971112353642,2,True,True,True
base,4101,2023,22,monthly,KZT,frequency_gate,49.714285714285715,6,0,0,11,11,375952.599593001,375952.599593001,0.0,-6.0,0.0,0.0,0,0,4.0,226.03690307782756,1,True,True,True
base,4101,2023,22,monthly,KZT,user_aware,49.714285714285715,5,2,1,11,11,375952.599593001,375952.599593001,160.53878825382589,155.53878825382589,0.0,14340.130899458127,4,0,4.0,478.74349999180833,1,True,True,True
base,4101,2023,22,monthly,KZT,matched_random_market,49.714285714285715,5,0,0,11,11,375952.599593001,375952.599593001,0.0,-5.0,0.0,0.0,0,0,3.0,34.40979234885178,1,True,True,True
base,4101,2023,22,monthly,KZT,weekly_fixed,49.714285714285715,50,8,4,11,11,375952.599593001,375952.599593001,471.4617039155538,421.4617039155538,0.0,117216.58360914464,13,1,16.0,986.025404010815,2,True,True,True
base,4101,2023,22,monthly,KZT,matched_calendar,49.714285714285715,5,1,1,11,11,375952.599593001,375952.599593001,1403.9552824973466,1398.9552824973466,0.0,57468.909067593944,5,0,2.0,330.01560605457774,1,True,True,True
base,4101,2023,23,monthly,TJS,market_only,49.714285714285715,44,7,2,12,12,427279.44298791036,427279.44298791036,-276.94120496151663,-320.94120496151663,0.0,49086.02967781698,4,1,21.0,2975.7993709516013,2,True,True,True
base,4101,2023,23,monthly,TJS,frequency_gate,49.714285714285715,13,4,1,12,12,427279.44298791036,427279.44298791036,0.0,-13.0,0.0,17482.943488459176,2,0,3.0,160.29818405078228,1,True,True,True
base,4101,2023,23,monthly,TJS,user_aware,49.714285714285715,12,7,2,12,12,427279.44298791036,427279.44298791036,-276.94120496151663,-288.94120496151663,0.0,49086.02967781698,4,1,2.0,-438.31181849653615,2,True,True,True
base,4101,2023,23,monthly,TJS,matched_random_market,49.714285714285715,12,1,0,12,12,427279.44298791036,427279.44298791036,0.0,-12.0,0.0,0.0,0,0,6.0,201.4027022641607,1,True,True,True
base,4101,2023,23,monthly,TJS,weekly_fixed,49.714285714285715,50,9,4,12,12,427279.44298791036,427279.44298791036,-1138.6634138582833,-1188.6634138582833,0.0,113404.46904221582,12,3,17.0,657.9017281473199,2,True,True,True
base,4101,2023,23,monthly,TJS,matched_calendar,49.714285714285715,12,3,0,12,12,427279.44298791036,427279.44298791036,0.0,-12.0,0.0,0.0,0,0,3.0,-212.02083381731575,1,True,True,True
base,4101,2023,24,monthly,UZS,market_only,49.714285714285715,44,4,1,12,12,722110.5927263588,722110.5927263588,-397.56684519115123,-441.56684519115123,0.0,47396.939534892204,6,1,25.0,3505.029737871544,2,True,True,True
base,4101,2023,24,monthly,UZS,frequency_gate,49.714285714285715,13,1,0,12,12,722110.5927263588,722110.5927263588,0.0,-13.0,0.0,0.0,0,0,6.0,1138.3962900539602,2,True,True,True
base,4101,2023,24,monthly,UZS,user_aware,49.714285714285715,6,2,1,12,12,722110.5927263588,722110.5927263588,-397.56684519115123,-403.56684519115123,0.0,47396.939534892204,6,1,4.0,828.8529981456793,2,True,True,True
base,4101,2023,24,monthly,UZS,matched_random_market,49.714285714285715,6,0,0,12,12,722110.5927263588,722110.5927263588,0.0,-6.0,0.0,0.0,0,0,3.0,944.7597341518765,1,True,True,True
base,4101,2023,24,monthly,UZS,weekly_fixed,49.714285714285715,50,8,2,12,12,722110.5927263588,722110.5927263588,183.72049248669694,133.72049248669694,0.0,128525.2484688423,3,0,18.0,686.363706695482,2,True,True,True
base,4101,2023,24,monthly,UZS,matched_calendar,49.714285714285715,6,0,0,12,12,722110.5927263588,722110.5927263588,0.0,-6.0,0.0,0.0,0,0,0.0,-628.5823933646661,1,True,True,True
base,4101,2023,25,monthly,AMD,market_only,49.714285714285715,46,3,1,12,12,617260.3064465699,617260.3064465699,-170.77630015714078,-216.77630015714078,0.0,63519.43018618464,1,1,21.0,2995.1230407990774,2,True,True,True
base,4101,2023,25,monthly,AMD,frequency_gate,49.714285714285715,10,3,1,12,12,617260.3064465699,617260.3064465699,-170.77630015714078,-180.77630015714078,0.0,63519.43018618464,1,1,4.0,773.1995340294907,2,True,True,True
base,4101,2023,25,monthly,AMD,user_aware,49.714285714285715,6,3,1,12,12,617260.3064465699,617260.3064465699,-170.77630015714078,-176.77630015714078,0.0,63519.43018618464,1,1,4.0,628.8589224889107,1,True,True,True
base,4101,2023,25,monthly,AMD,matched_random_market,49.714285714285715,6,0,0,12,12,617260.3064465699,617260.3064465699,0.0,-6.0,0.0,0.0,0,0,3.0,125.2238994142163,1,True,True,True
base,4101,2023,25,monthly,AMD,weekly_fixed,49.714285714285715,50,8,1,12,12,617260.3064465699,617260.3064465699,713.0194877686142,663.0194877686142,0.0,72959.69375363388,1,0,18.0,968.2535406940339,2,True,True,True
base,4101,2023,25,monthly,AMD,matched_calendar,49.714285714285715,6,1,0,12,12,617260.3064465699,617260.3064465699,0.0,-6.0,0.0,0.0,0,0,0.0,-416.9889191680598,1,True,True,True
base,4101,2023,26,monthly,KGS,market_only,49.714285714285715,44,4,0,11,11,1258607.8382711308,1258607.8382711308,0.0,-44.0,0.0,0.0,0,0,23.0,3602.90245708418,2,True,True,True
base,4101,2023,26,monthly,KGS,frequency_gate,49.714285714285715,10,0,0,11,11,1258607.8382711308,1258607.8382711308,0.0,-10.0,0.0,0.0,0,0,0.0,-431.0385526529436,2,True,True,True
base,4101,2023,26,monthly,KGS,user_aware,49.714285714285715,7,3,0,11,11,1258607.8382711308,1258607.8382711308,0.0,-7.0,0.0,0.0,0,0,3.0,443.9604709975764,2,True,True,True
base,4101,2023,26,monthly,KGS,matched_random_market,49.714285714285715,7,1,0,11,11,1258607.8382711308,1258607.8382711308,0.0,-7.0,0.0,0.0,0,0,3.0,878.1415365370638,1,True,True,True
base,4101,2023,26,monthly,KGS,weekly_fixed,49.714285714285715,50,5,1,11,11,1258607.8382711308,1258607.8382711308,3698.261800698205,3648.261800698205,0.0,126966.2344509313,3,0,16.0,903.4656125878028,2,True,True,True
base,4101,2023,26,monthly,KGS,matched_calendar,49.714285714285715,7,0,0,11,11,1258607.8382711308,1258607.8382711308,0.0,-7.0,0.0,0.0,0,0,1.0,-108.35403691162759,1,True,True,True
base,4101,2023,27,monthly,KZT,market_only,49.714285714285715,35,2,0,12,12,709694.4641858375,709694.4641858375,0.0,-35.0,0.0,0.0,0,0,23.0,4107.971112353642,2,True,True,True
base,4101,2023,27,monthly,KZT,frequency_gate,49.714285714285715,6,0,0,12,12,709694.4641858375,709694.4641858375,0.0,-6.0,0.0,0.0,0,0,2.0,146.641916359922,1,True,True,True
base,4101,2023,27,monthly,KZT,user_aware,49.714285714285715,2,1,0,12,12,709694.4641858375,709694.4641858375,0.0,-2.0,0.0,0.0,0,0,2.0,298.87597895082996,1,True,True,True
base,4101,2023,27,monthly,KZT,matched_random_market,49.714285714285715,2,0,0,12,12,709694.4641858375,709694.4641858375,0.0,-2.0,0.0,0.0,0,0,2.0,545.1894614558394,1,True,True,True
base,4101,2023,27,monthly,KZT,weekly_fixed,49.714285714285715,50,5,2,12,12,709694.4641858375,709694.4641858375,630.3629089086031,580.3629089086031,0.0,119319.06645427206,10,1,16.0,986.025404010815,2,True,True,True
base,4101,2023,27,monthly,KZT,matched_calendar,49.714285714285715,2,0,0,12,12,709694.4641858375,709694.4641858375,0.0,-2.0,0.0,0.0,0,0,0.0,-325.2674295039315,1,True,True,True
base,4101,2023,28,monthly,TJS,market_only,49.714285714285715,44,7,1,12,12,672254.1003735559,672254.1003735559,144.64556705143053,100.64556705143053,0.0,21551.10085300261,2,0,21.0,2975.7993709516013,2,True,True,True
base,4101,2023,28,monthly,TJS,frequency_gate,49.714285714285715,11,5,2,12,12,672254.1003735559,672254.1003735559,5248.8689308493795,5237.8689308493795,0.0,161485.47166825397,6,0,5.0,542.076237438982,1,True,True,True
base,4101,2023,28,monthly,TJS,user_aware,49.714285714285715,9,7,4,12,12,672254.1003735559,672254.1003735559,6634.808771332646,6625.808771332646,0.0,276100.6334839827,13,0,6.0,742.5744612891117,1,True,True,True
base,4101,2023,28,monthly,TJS,matched_random_market,49.714285714285715,9,1,0,12,12,672254.1003735559,672254.1003735559,0.0,-9.0,0.0,0.0,0,0,3.0,-32.24426830810921,1,True,True,True
base,4101,2023,28,monthly,TJS,weekly_fixed,49.714285714285715,50,8,4,12,12,672254.1003735559,672254.1003735559,202.84809934227593,152.84809934227593,0.0,178743.67818382062,15,2,17.0,657.9017281473199,2,True,True,True
base,4101,2023,28,monthly,TJS,matched_calendar,49.714285714285715,9,4,3,12,12,672254.1003735559,672254.1003735559,3213.472018287896,3204.472018287896,0.0,224392.0295676118,7,1,3.0,-160.51804694027004,1,True,True,True
base,4101,2023,29,monthly,UZS,market_only,49.714285714285715,44,5,2,11,11,456279.8253514452,456279.8253514452,410.25853535611714,366.25853535611714,0.0,68896.17802802104,6,0,25.0,3505.029737871544,2,True,True,True
base,4101,2023,29,monthly,UZS,frequency_gate,49.714285714285715,11,1,0,11,11,456279.8253514452,456279.8253514452,0.0,-11.0,0.0,0.0,0,0,7.0,1457.3433325502194,2,True,True,True
base,4101,2023,29,monthly,UZS,user_aware,49.714285714285715,9,5,3,11,11,456279.8253514452,456279.8253514452,590.0404189840831,581.0404189840831,0.0,140459.46669429258,8,0,8.0,1262.9868895027273,2,True,True,True
base,4101,2023,29,monthly,UZS,matched_random_market,49.714285714285715,9,0,0,11,11,456279.8253514452,456279.8253514452,0.0,-9.0,0.0,0.0,0,0,3.0,153.04925291213414,1,True,True,True
base,4101,2023,29,monthly,UZS,weekly_fixed,49.714285714285715,50,6,2,11,11,456279.8253514452,456279.8253514452,466.9265646351158,416.9265646351158,0.0,89383.74890178285,5,0,18.0,686.363706695482,2,True,True,True
base,4101,2023,29,monthly,UZS,matched_calendar,49.714285714285715,9,1,0,11,11,456279.8253514452,456279.8253514452,0.0,-9.0,0.0,0.0,0,0,4.0,85.47120431884214,1,True,True,True
base,4101,2023,30,monthly,AMD,market_only,49.714285714285715,46,6,1,11,11,419224.9119794691,419224.9119794691,778.5189167631796,732.5189167631796,0.0,70325.84124160258,7,0,21.0,2995.1230407990774,2,True,True,True
base,4101,2023,30,monthly,AMD,frequency_gate,49.714285714285715,11,0,0,11,11,419224.9119794691,419224.9119794691,0.0,-11.0,0.0,0.0,0,0,5.0,475.34518511603625,2,True,True,True
base,4101,2023,30,monthly,AMD,user_aware,49.714285714285715,7,4,1,11,11,419224.9119794691,419224.9119794691,778.5189167631796,771.5189167631796,0.0,70325.84124160258,7,0,3.0,443.4517205262345,1,True,True,True
base,4101,2023,30,monthly,AMD,matched_random_market,49.714285714285715,7,1,0,11,11,419224.9119794691,419224.9119794691,0.0,-7.0,0.0,0.0,0,0,1.0,-194.78989974308638,1,True,True,True
base,4101,2023,30,monthly,AMD,weekly_fixed,49.714285714285715,50,5,0,11,11,419224.9119794691,419224.9119794691,0.0,-50.0,0.0,0.0,0,0,18.0,968.2535406940339,2,True,True,True
base,4101,2023,30,monthly,AMD,matched_calendar,49.714285714285715,7,0,0,11,11,419224.9119794691,419224.9119794691,0.0,-7.0,0.0,0.0,0,0,0.0,-132.40796243353725,1,True,True,True
base,4101,2023,31,monthly,KGS,market_only,49.714285714285715,44,3,1,11,11,366247.1744918898,366247.1744918898,1204.4056339509132,1160.4056339509132,0.0,35675.436432519,6,0,23.0,3602.90245708418,2,True,True,True
base,4101,2023,31,monthly,KGS,frequency_gate,49.714285714285715,13,2,1,11,11,366247.1744918898,366247.1744918898,1204.4056339509132,1191.4056339509132,0.0,35675.436432519,6,0,10.0,1743.0179842787543,2,True,True,True
base,4101,2023,31,monthly,KGS,user_aware,49.714285714285715,9,3,1,11,11,366247.1744918898,366247.1744918898,1204.4056339509132,1195.4056339509132,0.0,35675.436432519,6,0,6.0,1019.2721832286235,1,True,True,True
base,4101,2023,31,monthly,KGS,matched_random_market,49.714285714285715,9,2,1,11,11,366247.1744918898,366247.1744918898,1204.4056339509132,1195.4056339509132,0.0,35675.436432519,6,0,4.0,815.4760867519451,1,True,True,True
base,4101,2023,31,monthly,KGS,weekly_fixed,49.714285714285715,50,7,1,11,11,366247.1744918898,366247.1744918898,190.19055262648268,140.19055262648268,0.0,35675.436432519,1,0,16.0,903.4656125878028,2,True,True,True
base,4101,2023,31,monthly,KGS,matched_calendar,49.714285714285715,9,2,0,11,11,366247.1744918898,366247.1744918898,0.0,-9.0,0.0,0.0,0,0,3.0,81.83612051271164,1,True,True,True
base,4101,2023,32,monthly,KZT,market_only,49.714285714285715,35,3,0,12,12,322238.0896659986,322238.0896659986,0.0,-35.0,0.0,0.0,0,0,23.0,4107.971112353642,2,True,True,True
base,4101,2023,32,monthly,KZT,frequency_gate,49.714285714285715,11,0,0,12,12,322238.0896659986,322238.0896659986,0.0,-11.0,0.0,0.0,0,0,8.0,2315.2571634412266,2,True,True,True
base,4101,2023,32,monthly,KZT,user_aware,49.714285714285715,7,2,0,12,12,322238.0896659986,322238.0896659986,0.0,-7.0,0.0,0.0,0,0,7.0,1982.6969959798068,1,True,True,True
base,4101,2023,32,monthly,KZT,matched_random_market,49.714285714285715,7,0,0,12,12,322238.0896659986,322238.0896659986,0.0,-7.0,0.0,0.0,0,0,4.0,910.8886939778725,1,True,True,True
base,4101,2023,32,monthly,KZT,weekly_fixed,49.714285714285715,50,7,3,12,12,322238.0896659986,322238.0896659986,-565.0852506464563,-615.0852506464563,0.0,76300.3882488384,5,2,16.0,986.025404010815,2,True,True,True
base,4101,2023,32,monthly,KZT,matched_calendar,49.714285714285715,7,2,0,12,12,322238.0896659986,322238.0896659986,0.0,-7.0,0.0,0.0,0,0,2.0,-197.46918195901353,1,True,True,True
base,4101,2023,33,monthly,TJS,market_only,49.714285714285715,44,7,2,12,12,482926.60859853076,482926.60859853076,-219.96950423513496,-263.969504235135,0.0,68793.49600565688,8,1,21.0,2975.7993709516013,2,True,True,True
base,4101,2023,33,monthly,TJS,frequency_gate,49.714285714285715,11,6,3,12,12,482926.60859853076,482926.60859853076,-175.97220512887543,-186.97220512887543,0.0,117313.74055574092,11,1,3.0,353.08527700303017,1,True,True,True
base,4101,2023,33,monthly,TJS,user_aware,49.714285714285715,7,6,3,12,12,482926.60859853076,482926.60859853076,-175.97220512887543,-182.97220512887543,0.0,117313.74055574092,11,1,2.0,311.8410034258247,1,True,True,True
base,4101,2023,33,monthly,TJS,matched_random_market,49.714285714285715,7,1,1,12,12,482926.60859853076,482926.60859853076,-405.72003436154375,-412.72003436154375,0.0,41118.06502041574,4,1,3.0,638.0590567693835,1,True,True,True
base,4101,2023,33,monthly,TJS,weekly_fixed,49.714285714285715,50,6,2,12,12,482926.60859853076,482926.60859853076,573.7166862829104,523.7166862829104,0.0,99984.93053123463,6,0,17.0,657.9017281473199,2,True,True,True
base,4101,2023,33,monthly,TJS,matched_calendar,49.714285714285715,7,0,0,12,12,482926.60859853076,482926.60859853076,0.0,-7.0,0.0,0.0,0,0,2.0,-116.02998059609067,1,True,True,True
base,4101,2023,34,monthly,UZS,market_only,49.714285714285715,44,5,2,12,12,448668.424368997,448668.424368997,732.5952627280622,688.5952627280622,0.0,53116.268871270695,9,1,25.0,3505.029737871544,2,True,True,True
base,4101,2023,34,monthly,UZS,frequency_gate,49.714285714285715,11,1,1,12,12,448668.424368997,448668.424368997,-132.786541472257,-143.786541472257,0.0,22278.255302638183,5,1,4.0,286.87933906972773,2,True,True,True
base,4101,2023,34,monthly,UZS,user_aware,49.714285714285715,5,3,2,12,12,448668.424368997,448668.424368997,732.5952627280622,727.5952627280622,0.0,53116.268871270695,9,1,1.0,-24.8152102890553,1,True,True,True
base,4101,2023,34,monthly,UZS,matched_random_market,49.714285714285715,5,0,0,12,12,448668.424368997,448668.424368997,0.0,-5.0,0.0,0.0,0,0,4.0,535.4104612683464,1,True,True,True
base,4101,2023,34,monthly,UZS,weekly_fixed,49.714285714285715,50,8,4,12,12,448668.424368997,448668.424368997,-975.202987615314,-1025.202987615314,0.0,122976.05982066467,12,2,18.0,686.363706695482,2,True,True,True
base,4101,2023,34,monthly,UZS,matched_calendar,49.714285714285715,5,1,0,12,12,448668.424368997,448668.424368997,0.0,-5.0,0.0,0.0,0,0,3.0,68.0944227367808,1,True,True,True
base,4101,2023,35,monthly,AMD,market_only,49.714285714285715,46,5,0,11,11,671476.504688967,671476.504688967,0.0,-46.0,0.0,0.0,0,0,21.0,2995.1230407990774,2,True,True,True
base,4101,2023,35,monthly,AMD,frequency_gate,49.714285714285715,10,1,0,11,11,671476.504688967,671476.504688967,0.0,-10.0,0.0,0.0,0,0,7.0,1222.163483228308,2,True,True,True
base,4101,2023,35,monthly,AMD,user_aware,49.714285714285715,6,4,0,11,11,671476.504688967,671476.504688967,0.0,-6.0,0.0,0.0,0,0,4.0,653.221913218437,1,True,True,True
base,4101,2023,35,monthly,AMD,matched_random_market,49.714285714285715,6,0,0,11,11,671476.504688967,671476.504688967,0.0,-6.0,0.0,0.0,0,0,3.0,515.0099741721581,1,True,True,True
base,4101,2023,35,monthly,AMD,weekly_fixed,49.714285714285715,50,5,0,11,11,671476.504688967,671476.504688967,0.0,-50.0,0.0,0.0,0,0,18.0,968.2535406940339,2,True,True,True
base,4101,2023,35,monthly,AMD,matched_calendar,49.714285714285715,6,1,0,11,11,671476.504688967,671476.504688967,0.0,-6.0,0.0,0.0,0,0,0.0,-416.9889191680598,1,True,True,True
base,4101,2023,36,monthly,KGS,market_only,49.714285714285715,44,8,3,11,11,443753.857721361,443753.857721361,550.308615555678,506.308615555678,0.0,107786.45845804302,10,1,23.0,3602.90245708418,2,True,True,True
base,4101,2023,36,monthly,KGS,frequency_gate,49.714285714285715,12,2,1,11,11,443753.857721361,443753.857721361,-2.8303524809697373,-14.830352480969736,0.0,18248.343826994525,7,1,7.0,1565.1769765000047,1,True,True,True
base,4101,2023,36,monthly,KGS,user_aware,49.714285714285715,9,5,2,11,11,443753.857721361,443753.857721361,-2.8303524809697373,-11.830352480969736,0.0,63641.123795860214,8,1,5.0,1461.0755973930613,2,True,True,True
base,4101,2023,36,monthly,KGS,matched_random_market,49.714285714285715,9,2,1,11,11,443753.857721361,443753.857721361,0.0,-9.0,0.0,45392.77996886569,1,0,8.0,1811.06977995102,2,True,True,True
base,4101,2023,36,monthly,KGS,weekly_fixed,49.714285714285715,50,6,3,11,11,443753.857721361,443753.857721361,675.2263090277816,625.2263090277816,0.0,82393.70620575696,11,0,16.0,903.4656125878028,2,True,True,True
base,4101,2023,36,monthly,KGS,matched_calendar,49.714285714285715,9,2,1,11,11,443753.857721361,443753.857721361,-2.8303524809697373,-11.830352480969736,0.0,18248.343826994525,7,1,3.0,81.83612051271164,1,True,True,True
base,4101,2023,37,monthly,KZT,market_only,49.714285714285715,35,4,0,11,11,1580074.8479079013,1580074.8479079013,0.0,-35.0,0.0,0.0,0,0,23.0,4107.971112353642,2,True,True,True
base,4101,2023,37,monthly,KZT,frequency_gate,49.714285714285715,5,4,0,11,11,1580074.8479079013,1580074.8479079013,0.0,-5.0,0.0,0.0,0,0,2.0,215.7003009635783,1,True,True,True
base,4101,2023,37,monthly,KZT,user_aware,49.714285714285715,5,4,0,11,11,1580074.8479079013,1580074.8479079013,0.0,-5.0,0.0,0.0,0,0,2.0,215.7003009635783,1,True,True,True
base,4101,2023,37,monthly,KZT,matched_random_market,49.714285714285715,5,1,0,11,11,1580074.8479079013,1580074.8479079013,0.0,-5.0,0.0,0.0,0,0,2.0,443.06069890622587,2,True,True,True
base,4101,2023,37,monthly,KZT,weekly_fixed,49.714285714285715,50,8,2,11,11,1580074.8479079013,1580074.8479079013,-15845.801869599349,-15895.801869599349,0.0,269562.5156479808,6,2,16.0,986.025404010815,2,True,True,True
base,4101,2023,37,monthly,KZT,matched_calendar,49.714285714285715,5,0,0,11,11,1580074.8479079013,1580074.8479079013,0.0,-5.0,0.0,0.0,0,0,2.0,330.01560605457774,1,True,True,True
