config_id,cutoff,year,mode,policy,rows,dates,signals,weeks,weeks_1_2,signals_per_week,silent_weeks,brier,base_hit,hit_rate,lift,forward_delta_bps,forward_signal_bps
blend_treasH_tabm_periodic_kzt_120m_s0_kztcal,2026-01-01,2026,both_delayed,legacy,156,156,36,33,0.9696969696969697,1.0909090909090908,1,0.2107182971198546,0.36538461538461536,0.3888888888888889,1.064327485380117,26.711659982941995,63.87623627466111
blend_treasH_tabm_periodic_kzt_120m_s0_kztcal,2026-01-01,2026,normal,legacy,156,156,34,33,0.9090909090909091,1.0303030303030303,3,0.1933954679077761,0.36538461538461536,0.5294117647058824,1.4489164086687307,47.892519001332346,85.05709529305146
blend_treasH_tabm_periodic_kzt_120m_s0_kztcal,2026-01-01,2026,oxr_delayed,legacy,156,156,33,33,0.8787878787878788,1.0,4,0.19422529401771332,0.36538461538461536,0.5151515151515151,1.4098883572567784,50.371230714756635,87.53580700647575
blend_treasH_tabm_periodic_kzt_120m_s0_kztcal,2026-01-01,2026,bank_delayed,cadence90_cd3,156,156,36,33,0.9090909090909091,1.0909090909090908,3,0.2085696144736253,0.36538461538461536,0.3888888888888889,1.064327485380117,6.903528595572219,44.068104887291334
blend_treasH_tabm_periodic_kzt_120m_s0_kztcal,2026-01-01,2026,both_delayed,cadence90_cd3,156,156,36,33,0.9393939393939394,1.0909090909090908,2,0.2107182971198546,0.36538461538461536,0.3888888888888889,1.064327485380117,29.771152114260218,66.93572840597933
blend_treasH_tabm_periodic_kzt_120m_s0_kztcal,2026-01-01,2026,normal,cadence90_cd3,156,156,34,33,0.9090909090909091,1.0303030303030303,3,0.1933954679077761,0.36538461538461536,0.5294117647058824,1.4489164086687307,47.892519001332346,85.05709529305146
blend_treasH_tabm_periodic_kzt_120m_s0_kztcal,2026-01-01,2026,oxr_delayed,cadence90_cd3,156,156,33,33,0.8787878787878788,1.0,4,0.19422529401771332,0.36538461538461536,0.5151515151515151,1.4098883572567784,50.371230714756635,87.53580700647575
blend_treasH_tabm_periodic_kzt_120m_s0_kztcal,2026-01-01,2026,bank_delayed,cadence90_cd2,156,156,41,33,0.8787878787878788,1.2424242424242424,4,0.2085696144736253,0.36538461538461536,0.43902439024390244,1.2015404364569962,35.673108896437626,72.83768518815674
blend_treasH_tabm_periodic_kzt_120m_s0_kztcal,2026-01-01,2026,both_delayed,cadence90_cd2,156,156,41,33,0.8787878787878788,1.2424242424242424,4,0.2107182971198546,0.36538461538461536,0.4146341463414634,1.134788189987163,39.51498334553135,76.67955963725046
blend_treasH_tabm_periodic_kzt_120m_s0_kztcal,2026-01-01,2026,normal,cadence90_cd2,156,156,42,33,0.9090909090909091,1.2727272727272727,3,0.1933954679077761,0.36538461538461536,0.5238095238095238,1.4335839598997495,52.66786477880521,89.83244107052433
blend_treasH_tabm_periodic_kzt_120m_s0_kztcal,2026-01-01,2026,oxr_delayed,cadence90_cd2,156,156,42,33,0.9090909090909091,1.2727272727272727,3,0.19422529401771332,0.36538461538461536,0.4523809523809524,1.2380952380952381,41.24846101816122,78.41303730988034
blend_treasH_tabm_periodic_kzt_120m_s0_kztcal,2026-01-01,2026,bank_delayed,cadence85_cd2,156,156,38,33,0.8484848484848485,1.1515151515151516,5,0.2085696144736253,0.36538461538461536,0.47368421052631576,1.296398891966759,58.7766928043889,95.94126909610802
blend_treasH_tabm_periodic_kzt_120m_s0_kztcal,2026-01-01,2026,both_delayed,cadence85_cd2,156,156,37,33,0.8181818181818182,1.121212121212121,6,0.2107182971198546,0.36538461538461536,0.4864864864864865,1.3314366998577527,59.40700965177484,96.57158594349396
blend_treasH_tabm_periodic_kzt_120m_s0_kztcal,2026-01-01,2026,normal,cadence85_cd2,156,156,40,33,0.9090909090909091,1.2121212121212122,3,0.1933954679077761,0.36538461538461536,0.5,1.368421052631579,57.440789764221364,94.60536605594048
blend_treasH_tabm_periodic_kzt_120m_s0_kztcal,2026-01-01,2026,oxr_delayed,cadence85_cd2,156,156,41,33,0.9090909090909091,1.2424242424242424,3,0.19422529401771332,0.36538461538461536,0.4146341463414634,1.134788189987163,45.550273328594,82.71484962031312
blend_treasH_tabm_periodic_kzt_120m_s0_noage_kztcal,2025-01-01,2025,bank_delayed,legacy,242,242,46,51,0.8235294117647058,0.9019607843137255,9,0.14593777111763134,0.19834710743801653,0.3695652173913043,1.8632246376811592,43.89562495885206,15.649326071131952
blend_treasH_tabm_periodic_kzt_120m_s0_noage_kztcal,2025-01-01,2025,both_delayed,legacy,242,242,43,51,0.7843137254901961,0.8431372549019608,11,0.14653589036613549,0.19834710743801653,0.37209302325581395,1.875968992248062,43.51737786034282,15.271078972622712
blend_treasH_tabm_periodic_kzt_120m_s0_noage_kztcal,2025-01-01,2025,normal,legacy,242,242,45,51,0.7843137254901961,0.8823529411764706,11,0.14332280849612367,0.19834710743801653,0.35555555555555557,1.7925925925925925,54.64526615484317,26.39896726712306
